"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify empty category filter returns all products","35","testListProductsEmptyCategoryFilter","API Test Suite","Tue Apr 07 06:41:57 UTC 2026","passed","Tue Apr 07 06:41:57 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsEmptyCategoryFilter"
"Create an order as admin, verify another user can't see it.","88","test_user_cannot_view_other_users_order","tests","Tue Apr 07 06:41:49 UTC 2026","passed","Tue Apr 07 06:41:49 UTC 2026","TestGetOrder","orders_test","",""
"Dashboard displays user role","1406","dashboardDisplaysUserRole","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:47:02 UTC 2026","passed","Tue Apr 07 06:47:03 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","dashboardDisplaysUserRole"
"","37995","Step 4: View product detail","","Tue Apr 07 06:45:17 UTC 2026","passed","Tue Apr 07 06:45:55 UTC 2026","","k6 Performance Tests","",""
"","38973","POST /api/auth/login - valid credentials","","Tue Apr 07 06:42:27 UTC 2026","passed","Tue Apr 07 06:43:06 UTC 2026","","k6 Performance Tests","",""
"","447","empty password stays on login page","chromium","Tue Apr 07 06:42:18 UTC 2026","passed","Tue Apr 07 06:42:19 UTC 2026","Login","login_test.spec.ts","",""
"","887","User can view products page","chromium","Tue Apr 07 06:43:22 UTC 2026","passed","Tue Apr 07 06:43:23 UTC 2026","Products — Authenticated User","products_test.spec.ts","",""
"","9","test_admin_can_cancel_any_pending_order","tests","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","TestCancelOrder","orders_test","",""
"","465","Brand link navigates to products page","chromium","Tue Apr 07 06:42:24 UTC 2026","passed","Tue Apr 07 06:42:24 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"Dashboard page displays heading","1409","dashboardPageDisplaysHeading","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:47:06 UTC 2026","passed","Tue Apr 07 06:47:08 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","dashboardPageDisplaysHeading"
"","6","returns HTTP 404 for non-existent product","","Tue Apr 07 06:41:45 UTC 2026","passed","Tue Apr 07 06:41:45 UTC 2026","Product Endpoints > GET /api/products/:id","products_test.spec.ts","",""
"","3","test_admin_can_delete_product","tests","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","TestDeleteProduct","products_test","",""
"","3","test_user_cannot_update_other_user","tests","Tue Apr 07 06:41:53 UTC 2026","passed","Tue Apr 07 06:41:53 UTC 2026","TestUpdateUser","user_test","",""
"","2","test_health_includes_timestamp","tests","Tue Apr 07 06:41:47 UTC 2026","passed","Tue Apr 07 06:41:47 UTC 2026","TestHealthEndpoint","health_test","",""
"","3","test_get_current_user_without_token_returns_401","tests","Tue Apr 07 06:41:47 UTC 2026","passed","Tue Apr 07 06:41:47 UTC 2026","TestCurrentUser","auth_test","",""
"Verify user cannot update another user's profile","15","testUpdateOtherUserForbidden","API Test Suite","Tue Apr 07 06:41:55 UTC 2026","passed","Tue Apr 07 06:41:55 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateOtherUserForbidden"
"Verify create order fails with zero quantity","25","testCreateOrderZeroQuantity","API Test Suite","Tue Apr 07 06:41:59 UTC 2026","passed","Tue Apr 07 06:41:59 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderZeroQuantity"
"","979","User cancel order dismissed by user leaves order intact","chromium","Tue Apr 07 06:43:06 UTC 2026","passed","Tue Apr 07 06:43:07 UTC 2026","Orders — Authenticated User","orders_test.spec.ts","",""
"User should see their own orders.","10","test_list_own_orders","tests","Tue Apr 07 06:41:49 UTC 2026","passed","Tue Apr 07 06:41:49 UTC 2026","TestListOrders","orders_test","",""
"Password shorter than 6 characters shows validation error","11747","shortPasswordShowsValidationError","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:44:10 UTC 2026","failed","Tue Apr 07 06:44:22 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","shortPasswordShowsValidationError"
"","244","returns correct product data","","Tue Apr 07 06:41:44 UTC 2026","passed","Tue Apr 07 06:41:45 UTC 2026","Product Endpoints > GET /api/products/:id","products_test.spec.ts","",""
"","4","test_list_users_returns_200","tests","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","TestListUsers","user_test","",""
"","342","returns HTTP 200 for own order","","Tue Apr 07 06:41:39 UTC 2026","passed","Tue Apr 07 06:41:39 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"Orders that have progressed past pending cannot be cancelled.","61","test_cannot_cancel_non_pending_order","tests","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","TestCancelOrder","orders_test","",""
"","848","Admin status filter pending shows results","chromium","Tue Apr 07 06:42:41 UTC 2026","passed","Tue Apr 07 06:42:42 UTC 2026","Orders — Authenticated Admin","orders_test.spec.ts","",""
"Verify registered user is active by default","249","testRegistrationDefaultActiveStatus","API Test Suite","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDefaultActiveStatus"
"Verify root endpoint lists available endpoints","87","testRootEndpointListsEndpoints","API Test Suite","Tue Apr 07 06:41:50 UTC 2026","passed","Tue Apr 07 06:41:50 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testRootEndpointListsEndpoints"
"Verify registration fails with invalid email format","22","testRegistrationInvalidEmail","API Test Suite","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationInvalidEmail"
"","316","admin can view any order","","Tue Apr 07 06:41:40 UTC 2026","passed","Tue Apr 07 06:41:40 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","261","returns HTTP 200 for existing product","","Tue Apr 07 06:41:44 UTC 2026","passed","Tue Apr 07 06:41:44 UTC 2026","Product Endpoints > GET /api/products/:id","products_test.spec.ts","",""
"","350","Register link is visible","chromium","Tue Apr 07 06:42:23 UTC 2026","passed","Tue Apr 07 06:42:23 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"Verify authenticated user can logout","20","testLogout","API Test Suite","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLogout"
"","859","Admin can set quantity before ordering","chromium","Tue Apr 07 06:43:11 UTC 2026","passed","Tue Apr 07 06:43:11 UTC 2026","Product Detail — Authenticated Admin","product_detail_test.spec.ts","",""
"","4","test_get_user_returns_full_profile","tests","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","TestGetUser","user_test","",""
"","134","returns HTTP 403 or 404 when updating another users data","","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:53 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","4","test_combined_category_and_search","tests","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","TestFilterProducts","products_test","",""
"","4","test_register_duplicate_email_returns_409","tests","Tue Apr 07 06:41:46 UTC 2026","passed","Tue Apr 07 06:41:46 UTC 2026","TestRegistration","auth_test","",""
"Order quantity exceeding available stock should fail.","8","test_create_order_exceeding_stock_returns_400","tests","Tue Apr 07 06:41:49 UTC 2026","passed","Tue Apr 07 06:41:49 UTC 2026","TestCreateOrder","orders_test","",""
"Products link navigates to products page","626","productsLinkNavigatesToProductsPage","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:48:00 UTC 2026","passed","Tue Apr 07 06:48:00 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","productsLinkNavigatesToProductsPage"
"Verify registration fails with weak password","22","testRegistrationWeakPassword","API Test Suite","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationWeakPassword"
"","342","Unauthenticated place order redirects to login","chromium","Tue Apr 07 06:43:09 UTC 2026","passed","Tue Apr 07 06:43:09 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"**Risk:** Informational
**Confidence:** 3
**Instances:** 1

**Description:**
The given request has been identified as an authentication request. The 'Other Info' field contains a set of key=value lines which identify any relevant fields. If the request is in a context which has an Authentication Method set to ""Auto-Detect"" then this rule will change the authentication to match the request identified.

**Solution:**
This is an informational alert rather than a vulnerability and so there is nothing to fix.","0","Authentication Request Identified","","Tue Apr 07 06:42:58 UTC 2026","passed","Tue Apr 07 06:42:58 UTC 2026","","Security - ZAP API Scan","",""
"","238","returns HTTP 400 when price is missing","","Tue Apr 07 06:41:46 UTC 2026","passed","Tue Apr 07 06:41:46 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"Verify products list only returns active products","48","testListOnlyActiveProducts","API Test Suite","Tue Apr 07 06:41:57 UTC 2026","passed","Tue Apr 07 06:41:57 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListOnlyActiveProducts"
"Recent orders table displays when orders exist","1533","recentOrdersTableDisplaysWhenOrdersExist","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:47:11 UTC 2026","passed","Tue Apr 07 06:47:12 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","recentOrdersTableDisplaysWhenOrdersExist"
"Verify create order fails without authentication","9","testCreateOrderNoAuth","API Test Suite","Tue Apr 07 06:41:59 UTC 2026","passed","Tue Apr 07 06:41:59 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderNoAuth"
"","69","returns HTTP 200 for own user","","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","8","test_create_order_with_single_item","tests","Tue Apr 07 06:41:48 UTC 2026","passed","Tue Apr 07 06:41:48 UTC 2026","TestCreateOrder","orders_test","",""
"","38230","PATCH /api/orders/:id/status - unauthorized (non-admin)","","Tue Apr 07 06:44:34 UTC 2026","passed","Tue Apr 07 06:45:12 UTC 2026","","k6 Performance Tests","",""
"","352","Register link navigates to register page","chromium","Tue Apr 07 06:42:25 UTC 2026","passed","Tue Apr 07 06:42:26 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"","2","test_regular_user_cannot_delete_product","tests","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","TestDeleteProduct","products_test","",""
"","306","login page displays sign in heading","chromium","Tue Apr 07 06:42:16 UTC 2026","passed","Tue Apr 07 06:42:16 UTC 2026","Login","login_test.spec.ts","",""
"","514","Clear button resets search results","chromium","Tue Apr 07 06:43:16 UTC 2026","passed","Tue Apr 07 06:43:17 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","344","Brand link is visible","chromium","Tue Apr 07 06:42:21 UTC 2026","passed","Tue Apr 07 06:42:22 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"Authenticated user can view products page","1698","authenticatedUserCanViewProductsPage","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:44:43 UTC 2026","passed","Tue Apr 07 06:44:45 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","authenticatedUserCanViewProductsPage"
"","243","returns HTTP 401 without token","","Tue Apr 07 06:41:37 UTC 2026","passed","Tue Apr 07 06:41:37 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","5","test_admin_can_update_product_price","tests","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","TestUpdateProduct","products_test","",""
"","2","test_create_product_without_auth_returns_401","tests","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","TestCreateProduct","products_test","",""
"Duplicate email shows error message","1711","duplicateEmailShowsErrorMessage","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:43:04 UTC 2026","passed","Tue Apr 07 06:43:05 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","duplicateEmailShowsErrorMessage"
"Verify created product returns ID","34","testCreateProductReturnsId","API Test Suite","Tue Apr 07 06:41:57 UTC 2026","passed","Tue Apr 07 06:41:57 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductReturnsId"
"Empty last name shows validation error — AUT Bug C","11688","emptyLastNameShowsValidationError","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:43:38 UTC 2026","failed","Tue Apr 07 06:43:49 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","emptyLastNameShowsValidationError"
"Verify registered user has default role of 'user'","139","testRegistrationDefaultRole","API Test Suite","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDefaultRole"
"","846","Dashboard link navigates to dashboard page","chromium","Tue Apr 07 06:42:37 UTC 2026","passed","Tue Apr 07 06:42:38 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"","361","Unauthenticated access redirects to login","chromium","Tue Apr 07 06:42:04 UTC 2026","passed","Tue Apr 07 06:42:04 UTC 2026","Dashboard — Unauthenticated","dashboard_test.spec.ts","",""
"","313","returns HTTP 401 without token","","Tue Apr 07 06:41:42 UTC 2026","passed","Tue Apr 07 06:41:42 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"","3","test_update_sets_updated_at","tests","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","TestUpdateProduct","products_test","",""
"","133","returns HTTP 403 or 404 when deleting another users account","","Tue Apr 07 06:41:53 UTC 2026","passed","Tue Apr 07 06:41:54 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"Verify pagination returns correct total count","43","testListProductsPaginationTotalCount","API Test Suite","Tue Apr 07 06:41:57 UTC 2026","passed","Tue Apr 07 06:41:57 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsPaginationTotalCount"
"","4","test_filter_with_no_results","tests","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","TestFilterProducts","products_test","",""
"","320","returns HTTP 201 on successful order creation","","Tue Apr 07 06:41:35 UTC 2026","passed","Tue Apr 07 06:41:36 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"Verify multiple consecutive health checks return consistent status","210","testHealthEndpointConsistency","API Test Suite","Tue Apr 07 06:41:49 UTC 2026","passed","Tue Apr 07 06:41:50 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointConsistency"
"","407","Sign-in link navigates to login page","chromium","Tue Apr 07 06:42:25 UTC 2026","passed","Tue Apr 07 06:42:25 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"Verify login fails with missing password","28","testLoginMissingPassword","API Test Suite","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginMissingPassword"
"Verify JWT token contains required claims","289","testTokenStructure","API Test Suite","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:53 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testTokenStructure"
"","4","test_admin_can_view_any_user","tests","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","TestGetUser","user_test","",""
"","572","Valid registration redirects to dashboard page","chromium","Tue Apr 07 06:43:25 UTC 2026","passed","Tue Apr 07 06:43:25 UTC 2026","Register","register_test.spec.ts","",""
"","348","Dashboard link is not visible","chromium","Tue Apr 07 06:42:23 UTC 2026","passed","Tue Apr 07 06:42:24 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"","2","test_root_lists_available_endpoints","tests","Tue Apr 07 06:41:47 UTC 2026","passed","Tue Apr 07 06:41:47 UTC 2026","TestRootEndpoint","health_test","",""
"Verify password is not returned in registration response","117","testRegistrationDoesNotReturnPassword","API Test Suite","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDoesNotReturnPassword"
"","759","Sign out button is visible","chromium","Tue Apr 07 06:42:32 UTC 2026","passed","Tue Apr 07 06:42:33 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"Register link is visible when unauthenticated","446","registerLinkIsVisibleWhenUnauthenticated","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:48:07 UTC 2026","passed","Tue Apr 07 06:48:08 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","registerLinkIsVisibleWhenUnauthenticated"
"Product detail page displays category","311","productDetailPageDisplaysCategory","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:45:51 UTC 2026","failed","Tue Apr 07 06:45:51 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","productDetailPageDisplaysCategory"
"Verify admin can create a new product","60","testCreateProduct","API Test Suite","Tue Apr 07 06:41:56 UTC 2026","passed","Tue Apr 07 06:41:56 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProduct"
"","127","response body conforms to auth response schema","","Tue Apr 07 06:41:34 UTC 2026","passed","Tue Apr 07 06:41:35 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","5","test_update_own_first_name","tests","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","TestUpdateUser","user_test","",""
"Search with no matches shows no products found message","1393","searchWithNoMatchesShowsNoProductsFoundMessage","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:45:26 UTC 2026","passed","Tue Apr 07 06:45:27 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","searchWithNoMatchesShowsNoProductsFoundMessage"
"","368","Orders link is not visible","chromium","Tue Apr 07 06:42:23 UTC 2026","passed","Tue Apr 07 06:42:23 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"Unauthenticated place order redirects to login","358","unauthenticatedPlaceOrderRedirectsToLogin","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:46:05 UTC 2026","failed","Tue Apr 07 06:46:05 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","unauthenticatedPlaceOrderRedirectsToLogin"
"","403","Search with no matches shows no products found message","chromium","Tue Apr 07 06:43:17 UTC 2026","passed","Tue Apr 07 06:43:17 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"Verify registration fails with duplicate email","48","testRegistrationDuplicateEmail","API Test Suite","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDuplicateEmail"
"Order error message shown on API failure","1054","orderErrorMessageShownOnApiFailure","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:45:47 UTC 2026","failed","Tue Apr 07 06:45:48 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","orderErrorMessageShownOnApiFailure"
"","4","test_order_fields_in_listing","tests","Tue Apr 07 06:41:49 UTC 2026","passed","Tue Apr 07 06:41:49 UTC 2026","TestListOrders","orders_test","",""
"Sign in link navigates to login page","841","signInLinkNavigatesToLoginPage","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 06:44:25 UTC 2026","passed","Tue Apr 07 06:44:26 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","signInLinkNavigatesToLoginPage"
"","351","Sign in link is visible","chromium","Tue Apr 07 06:42:22 UTC 2026","passed","Tue Apr 07 06:42:22 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"Verify user cannot delete another user's account","14","testDeleteOtherUserForbidden","API Test Suite","Tue Apr 07 06:41:54 UTC 2026","passed","Tue Apr 07 06:41:54 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testDeleteOtherUserForbidden"
"Verify password is not included in user response","16","testGetUserDoesNotReturnPassword","API Test Suite","Tue Apr 07 06:41:54 UTC 2026","passed","Tue Apr 07 06:41:54 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetUserDoesNotReturnPassword"
"","498","Pagination prev button returns to page 1","chromium","Tue Apr 07 06:43:18 UTC 2026","passed","Tue Apr 07 06:43:18 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","270","Product detail page displays stock status","chromium","Tue Apr 07 06:43:08 UTC 2026","passed","Tue Apr 07 06:43:08 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"","4","test_create_order_with_nonexistent_product_returns_404","tests","Tue Apr 07 06:41:48 UTC 2026","passed","Tue Apr 07 06:41:48 UTC 2026","TestCreateOrder","orders_test","",""
"","11","category filter returns only products from that category","","Tue Apr 07 06:41:44 UTC 2026","passed","Tue Apr 07 06:41:44 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","30008","User Tests","","Tue Apr 07 06:46:00 UTC 2026","passed","Tue Apr 07 06:46:30 UTC 2026","","JMeter Performance Tests","",""
"Verify admin can retrieve any user","27","testAdminGetAnyUser","API Test Suite","Tue Apr 07 06:41:54 UTC 2026","passed","Tue Apr 07 06:41:54 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testAdminGetAnyUser"
"","4","test_current_user_includes_full_profile","tests","Tue Apr 07 06:41:47 UTC 2026","passed","Tue Apr 07 06:41:47 UTC 2026","TestCurrentUser","auth_test","",""
"","77","page navigation does not return overlapping results","","Tue Apr 07 06:41:51 UTC 2026","passed","Tue Apr 07 06:41:51 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"","65","test_register_does_not_return_password","tests","Tue Apr 07 06:41:46 UTC 2026","passed","Tue Apr 07 06:41:46 UTC 2026","TestRegistration","auth_test","",""
"","897","Orders link navigates to orders page","chromium","Tue Apr 07 06:42:30 UTC 2026","passed","Tue Apr 07 06:42:31 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"","5","returns HTTP 401 without token","","Tue Apr 07 06:41:47 UTC 2026","passed","Tue Apr 07 06:41:47 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","3","test_list_users_returns_paginated_results","tests","Tue Apr 07 06:41:52 UTC 2026","passed","Tue Apr 07 06:41:52 UTC 2026","TestListUsers","user_test","",""
"","39239","PUT /api/users/:id","","Tue Apr 07 06:43:09 UTC 2026","passed","Tue Apr 07 06:43:48 UTC 2026","","k6 Performance Tests","",""
