"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","test_update_own_email","tests","Tue Mar 17 23:48:25 UTC 2026","passed","Tue Mar 17 23:48:25 UTC 2026","TestUpdateUser","user_test","",""
"","64","test_login_returns_user_info","tests","Tue Mar 17 23:48:19 UTC 2026","passed","Tue Mar 17 23:48:19 UTC 2026","TestLogin","auth_test","",""
"Verify health endpoint rejects POST method","41","testHealthEndpointRejectsPost","API Test Suite","Tue Mar 17 23:48:25 UTC 2026","passed","Tue Mar 17 23:48:25 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointRejectsPost"
"Authenticated user can place order successfully","1451","authenticatedUserCanPlaceOrderSuccessfully","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:51:37 UTC 2026","passed","Tue Mar 17 23:51:39 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","authenticatedUserCanPlaceOrderSuccessfully"
"","3","test_create_order_with_zero_quantity_returns_400","tests","Tue Mar 17 23:48:21 UTC 2026","passed","Tue Mar 17 23:48:21 UTC 2026","TestCreateOrder","orders_test","",""
"","5","test_admin_can_update_product_price","tests","Tue Mar 17 23:48:24 UTC 2026","passed","Tue Mar 17 23:48:24 UTC 2026","TestUpdateProduct","products_test","",""
"","813","Register link is not visible","chromium","Tue Mar 17 23:49:10 UTC 2026","passed","Tue Mar 17 23:49:10 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"Password shorter than 6 characters shows validation error","1264","shortPasswordShowsValidationError","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:50:24 UTC 2026","passed","Tue Mar 17 23:50:25 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","shortPasswordShowsValidationError"
"","6","test_create_order_returns_item_details","tests","Tue Mar 17 23:48:21 UTC 2026","passed","Tue Mar 17 23:48:21 UTC 2026","TestCreateOrder","orders_test","",""
"","3","test_filter_by_category","tests","Tue Mar 17 23:48:24 UTC 2026","passed","Tue Mar 17 23:48:24 UTC 2026","TestFilterProducts","products_test","",""
"","983","Admin can place order successfully","chromium","Tue Mar 17 23:49:38 UTC 2026","passed","Tue Mar 17 23:49:39 UTC 2026","Product Detail — Authenticated Admin","product_detail_test.spec.ts","",""
"","312","admin can delete any user","","Tue Mar 17 23:48:29 UTC 2026","passed","Tue Mar 17 23:48:29 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"Verify user response includes timestamps","33","testGetUserIncludesTimestamps","API Test Suite","Tue Mar 17 23:48:29 UTC 2026","passed","Tue Mar 17 23:48:29 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetUserIncludesTimestamps"
"Create an order as admin, verify another user can't see it.","77","test_user_cannot_view_other_users_order","tests","Tue Mar 17 23:48:22 UTC 2026","passed","Tue Mar 17 23:48:22 UTC 2026","TestGetOrder","orders_test","",""
"Verify registered user is active by default","233","testRegistrationDefaultActiveStatus","API Test Suite","Tue Mar 17 23:48:26 UTC 2026","passed","Tue Mar 17 23:48:27 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDefaultActiveStatus"
"Dashboard page displays heading","1459","dashboardPageDisplaysHeading","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:54:19 UTC 2026","passed","Tue Mar 17 23:54:20 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","dashboardPageDisplaysHeading"
"","133","returns HTTP 403 or 404 when deleting another users account","","Tue Mar 17 23:48:29 UTC 2026","passed","Tue Mar 17 23:48:30 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"","899","Admin pagination next button advances to page 2","chromium","Tue Mar 17 23:49:25 UTC 2026","passed","Tue Mar 17 23:49:26 UTC 2026","Orders — Authenticated Admin","orders_test.spec.ts","",""
"","4","test_admin_can_update_stock","tests","Tue Mar 17 23:48:24 UTC 2026","passed","Tue Mar 17 23:48:24 UTC 2026","TestUpdateProduct","products_test","",""
"Verify login fails with non-existent email","26","testLoginNonExistentEmail","API Test Suite","Tue Mar 17 23:48:26 UTC 2026","passed","Tue Mar 17 23:48:26 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginNonExistentEmail"
"","396","empty password stays on login page","chromium","Tue Mar 17 23:48:52 UTC 2026","passed","Tue Mar 17 23:48:53 UTC 2026","Login","login_test.spec.ts","",""
"Verify update order status fails without authentication","17","testUpdateOrderStatusNoAuth","API Test Suite","Tue Mar 17 23:48:35 UTC 2026","passed","Tue Mar 17 23:48:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testUpdateOrderStatusNoAuth"
"","250","response contains created product data","","Tue Mar 17 23:48:21 UTC 2026","passed","Tue Mar 17 23:48:21 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","72","returns HTTP 404 for non-existent order","","Tue Mar 17 23:48:16 UTC 2026","passed","Tue Mar 17 23:48:16 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","2","test_health_includes_environment","tests","Tue Mar 17 23:48:20 UTC 2026","passed","Tue Mar 17 23:48:20 UTC 2026","TestHealthEndpoint","health_test","",""
"","318","returns HTTP 403 for non-admin authenticated user","","Tue Mar 17 23:48:24 UTC 2026","passed","Tue Mar 17 23:48:25 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","11","status field value is ok","","Tue Mar 17 23:48:11 UTC 2026","passed","Tue Mar 17 23:48:11 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"","389","returns HTTP 403 when cancelling another users order","","Tue Mar 17 23:48:19 UTC 2026","passed","Tue Mar 17 23:48:19 UTC 2026","Order Endpoints > DELETE /api/orders/:id","orders_test.spec.ts","",""
"","6","returns HTTP 200 without authentication","","Tue Mar 17 23:48:20 UTC 2026","passed","Tue Mar 17 23:48:20 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","133","returns HTTP 200 on successful login","","Tue Mar 17 23:48:10 UTC 2026","passed","Tue Mar 17 23:48:10 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","795","Dashboard link is visible","chromium","Tue Mar 17 23:49:01 UTC 2026","passed","Tue Mar 17 23:49:02 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"","80","response body conforms to auth response schema","","Tue Mar 17 23:48:09 UTC 2026","passed","Tue Mar 17 23:48:09 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Verify user can get their own order details","38","testGetOwnOrder","API Test Suite","Tue Mar 17 23:48:35 UTC 2026","passed","Tue Mar 17 23:48:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testGetOwnOrder"
"","256","partial update — stock quantity — is supported","","Tue Mar 17 23:48:24 UTC 2026","passed","Tue Mar 17 23:48:24 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","431","Pagination next button advances to page 2","chromium","Tue Mar 17 23:49:46 UTC 2026","passed","Tue Mar 17 23:49:46 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","329","returns HTTP 201 on successful order creation","","Tue Mar 17 23:48:11 UTC 2026","passed","Tue Mar 17 23:48:11 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"Verify registered user has default role of 'user'","105","testRegistrationDefaultRole","API Test Suite","Tue Mar 17 23:48:27 UTC 2026","passed","Tue Mar 17 23:48:27 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDefaultRole"
"","325","returns HTTP 400 when cancelling a non-pending order","","Tue Mar 17 23:48:19 UTC 2026","passed","Tue Mar 17 23:48:20 UTC 2026","Order Endpoints > DELETE /api/orders/:id","orders_test.spec.ts","",""
"Verify admin can retrieve any user","28","testAdminGetAnyUser","API Test Suite","Tue Mar 17 23:48:29 UTC 2026","passed","Tue Mar 17 23:48:29 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testAdminGetAnyUser"
"","5","returns HTTP 400 when email is missing","","Tue Mar 17 23:48:10 UTC 2026","passed","Tue Mar 17 23:48:10 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","10","test_order_items_include_product_details","tests","Tue Mar 17 23:48:22 UTC 2026","passed","Tue Mar 17 23:48:22 UTC 2026","TestGetOrder","orders_test","",""
"Verify update product fails without authentication","12","testUpdateProductNoAuth","API Test Suite","Tue Mar 17 23:48:32 UTC 2026","passed","Tue Mar 17 23:48:32 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testUpdateProductNoAuth"
"Search with no matches shows no products found message","1251","searchWithNoMatchesShowsNoProductsFoundMessage","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:51:33 UTC 2026","passed","Tue Mar 17 23:51:34 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","searchWithNoMatchesShowsNoProductsFoundMessage"
"","413","Products link navigates to products page","chromium","Tue Mar 17 23:48:58 UTC 2026","passed","Tue Mar 17 23:48:59 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"Verify delete non-existent user returns 404","15","testDeleteNonExistentUser","API Test Suite","Tue Mar 17 23:48:29 UTC 2026","passed","Tue Mar 17 23:48:29 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testDeleteNonExistentUser"
"","2","test_create_product_without_auth_returns_401","tests","Tue Mar 17 23:48:24 UTC 2026","passed","Tue Mar 17 23:48:24 UTC 2026","TestCreateProduct","products_test","",""
"","68","test_register_returns_user_details","tests","Tue Mar 17 23:48:19 UTC 2026","passed","Tue Mar 17 23:48:19 UTC 2026","TestRegistration","auth_test","",""
"Unauthenticated place order redirects to login","678","unauthenticatedPlaceOrderRedirectsToLogin","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:52:44 UTC 2026","passed","Tue Mar 17 23:52:44 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","unauthenticatedPlaceOrderRedirectsToLogin"
"Verify password is not included in user response","16","testGetUserDoesNotReturnPassword","API Test Suite","Tue Mar 17 23:48:29 UTC 2026","passed","Tue Mar 17 23:48:29 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetUserDoesNotReturnPassword"
"Wrong password shows error message — AUT Bug A","955","wrongPasswordShowsErrorMessage","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:49:32 UTC 2026","failed","Tue Mar 17 23:49:33 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","wrongPasswordShowsErrorMessage"
"Sign in link is not visible when authenticated","945","signInLinkIsNotVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:55:35 UTC 2026","passed","Tue Mar 17 23:55:36 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signInLinkIsNotVisibleWhenAuthenticated"
"Verify admin can update order status","42","testUpdateOrderStatus","API Test Suite","Tue Mar 17 23:48:35 UTC 2026","passed","Tue Mar 17 23:48:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testUpdateOrderStatus"
"","943","Admin can view products page","chromium","Tue Mar 17 23:49:47 UTC 2026","passed","Tue Mar 17 23:49:48 UTC 2026","Products — Authenticated Admin","products_test.spec.ts","",""
"","426","Brand link navigates to products page","chromium","Tue Mar 17 23:48:58 UTC 2026","passed","Tue Mar 17 23:48:58 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"Product card link navigates to product detail page","1063","productCardLinkNavigatesToProductDetailPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:51:16 UTC 2026","passed","Tue Mar 17 23:51:17 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","productCardLinkNavigatesToProductDetailPage"
"","921","User can view products page","chromium","Tue Mar 17 23:49:50 UTC 2026","passed","Tue Mar 17 23:49:51 UTC 2026","Products — Authenticated User","products_test.spec.ts","",""
"No auth should be required for viewing a single product.","3","test_get_product_is_public","tests","Tue Mar 17 23:48:24 UTC 2026","passed","Tue Mar 17 23:48:24 UTC 2026","TestGetProduct","products_test","",""
"Verify order includes item details","51","testOrderIncludesItemDetails","API Test Suite","Tue Mar 17 23:48:35 UTC 2026","passed","Tue Mar 17 23:48:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testOrderIncludesItemDetails"
"Sign in link navigates to login page","629","signInLinkNavigatesToLoginPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:55:43 UTC 2026","passed","Tue Mar 17 23:55:44 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signInLinkNavigatesToLoginPage"
"","855","User can set quantity before ordering","chromium","Tue Mar 17 23:49:41 UTC 2026","passed","Tue Mar 17 23:49:42 UTC 2026","Product Detail — Authenticated User","product_detail_test.spec.ts","",""
"","3","test_update_with_empty_body_returns_400","tests","Tue Mar 17 23:48:25 UTC 2026","passed","Tue Mar 17 23:48:25 UTC 2026","TestUpdateUser","user_test","",""
"Verify authenticated user can retrieve their own profile","67","testGetCurrentUser","API Test Suite","Tue Mar 17 23:48:26 UTC 2026","passed","Tue Mar 17 23:48:26 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testGetCurrentUser"
"","2","test_root_returns_200","tests","Tue Mar 17 23:48:20 UTC 2026","passed","Tue Mar 17 23:48:20 UTC 2026","TestRootEndpoint","health_test","",""
"","248","creating with minimum fields returns 201 and stock defaults to zero","","Tue Mar 17 23:48:22 UTC 2026","passed","Tue Mar 17 23:48:22 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","834","Dashboard link is visible","chromium","Tue Mar 17 23:49:08 UTC 2026","passed","Tue Mar 17 23:49:09 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"","78","user objects in response do not expose password field","","Tue Mar 17 23:48:27 UTC 2026","passed","Tue Mar 17 23:48:27 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"","246","returns HTTP 404 for non-existent product","","Tue Mar 17 23:48:25 UTC 2026","passed","Tue Mar 17 23:48:25 UTC 2026","Product Endpoints > DELETE /api/products/:id","products_test.spec.ts","",""
"","140","returns HTTP 403 or 404 when accessing another users data","","Tue Mar 17 23:48:28 UTC 2026","passed","Tue Mar 17 23:48:28 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"Verify logout fails without token","29","testLogoutNoToken","API Test Suite","Tue Mar 17 23:48:26 UTC 2026","passed","Tue Mar 17 23:48:26 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLogoutNoToken"
"Category filter returns filtered results — AUT Bug C","1145","categoryFilterReturnsFilteredResults","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:50:57 UTC 2026","passed","Tue Mar 17 23:50:58 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","categoryFilterReturnsFilteredResults"
"","38205","GET /api/orders","","Tue Mar 17 23:51:01 UTC 2026","passed","Tue Mar 17 23:51:39 UTC 2026","","k6 Performance Tests","",""
"Dashboard displays user role","1448","dashboardDisplaysUserRole","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:54:14 UTC 2026","passed","Tue Mar 17 23:54:16 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","dashboardDisplaysUserRole"
"","311","admin can retrieve any user","","Tue Mar 17 23:48:27 UTC 2026","passed","Tue Mar 17 23:48:27 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","282","returns HTTP 400 for negative price","","Tue Mar 17 23:48:22 UTC 2026","passed","Tue Mar 17 23:48:23 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"Products page displays product cards","946","productsPageDisplaysProductCards","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:51:24 UTC 2026","passed","Tue Mar 17 23:51:25 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","productsPageDisplaysProductCards"
"","3","test_create_product_without_name_returns_400","tests","Tue Mar 17 23:48:24 UTC 2026","passed","Tue Mar 17 23:48:24 UTC 2026","TestCreateProduct","products_test","",""
"","3","test_logout_returns_success","tests","Tue Mar 17 23:48:20 UTC 2026","passed","Tue Mar 17 23:48:20 UTC 2026","TestLogout","auth_test","",""
"","73","returns HTTP 400 for invalid page parameter","","Tue Mar 17 23:48:27 UTC 2026","passed","Tue Mar 17 23:48:27 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"","38111","GET /api/products","","Tue Mar 17 23:50:18 UTC 2026","passed","Tue Mar 17 23:50:56 UTC 2026","","k6 Performance Tests","",""
"","855","User order error message shown on invalid product","chromium","Tue Mar 17 23:49:42 UTC 2026","passed","Tue Mar 17 23:49:43 UTC 2026","Product Detail — Authenticated User","product_detail_test.spec.ts","",""
"Verify user only sees their own orders","28","testListOrdersOnlyOwnOrders","API Test Suite","Tue Mar 17 23:48:35 UTC 2026","passed","Tue Mar 17 23:48:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testListOrdersOnlyOwnOrders"
"","37984","Step 2: Login","","Tue Mar 17 23:51:43 UTC 2026","passed","Tue Mar 17 23:52:21 UTC 2026","","k6 Performance Tests","",""
"Verify user cannot get another user's order","34","testGetOtherUserOrder","API Test Suite","Tue Mar 17 23:48:34 UTC 2026","passed","Tue Mar 17 23:48:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testGetOtherUserOrder"
"Verify users list does not include passwords","49","testListUsersDoesNotReturnPasswords","API Test Suite","Tue Mar 17 23:48:29 UTC 2026","passed","Tue Mar 17 23:48:29 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersDoesNotReturnPasswords"
"Products link navigates to products page","603","productsLinkNavigatesToProductsPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 17 23:55:19 UTC 2026","passed","Tue Mar 17 23:55:19 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","productsLinkNavigatesToProductsPage"
"","856","Sign-out redirects to login page","chromium","Tue Mar 17 23:48:49 UTC 2026","passed","Tue Mar 17 23:48:50 UTC 2026","Dashboard — Authenticated Regular User","dashboard_test.spec.ts","",""
"Verify products list supports pagination","37","testListProductsPagination","API Test Suite","Tue Mar 17 23:48:32 UTC 2026","passed","Tue Mar 17 23:48:32 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsPagination"
"","867","Dashboard link navigates to dashboard page","chromium","Tue Mar 17 23:49:05 UTC 2026","passed","Tue Mar 17 23:49:05 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"","135","returns HTTP 403 or 404 when updating another users data","","Tue Mar 17 23:48:28 UTC 2026","passed","Tue Mar 17 23:48:29 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"Verify registration succeeds without last name (optional field)","108","testRegistrationMissingLastName","API Test Suite","Tue Mar 17 23:48:27 UTC 2026","passed","Tue Mar 17 23:48:27 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationMissingLastName"
"","83","response contains token","","Tue Mar 17 23:48:09 UTC 2026","passed","Tue Mar 17 23:48:09 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
