"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","test_create_product_without_auth_returns_401","tests","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","TestCreateProduct","products_test","",""
"Verify non-admin cannot delete product","14","testDeleteProductNonAdmin","API Test Suite","Mon Apr 06 16:07:55 UTC 2026","passed","Mon Apr 06 16:07:55 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testDeleteProductNonAdmin"
"Search should find products by name substring.","6","test_search_by_name","tests","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","TestFilterProducts","products_test","",""
"Browse Products link navigates to products page","1756","browseProductsLinkNavigatesToProductsPage","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:12:14 UTC 2026","passed","Mon Apr 06 16:12:16 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","browseProductsLinkNavigatesToProductsPage"
"","250","response contains created product data","","Mon Apr 06 16:07:33 UTC 2026","passed","Mon Apr 06 16:07:34 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","5","test_create_product_with_minimum_fields","tests","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","TestCreateProduct","products_test","",""
"","391","returns HTTP 403 for another users order","","Mon Apr 06 16:07:28 UTC 2026","passed","Mon Apr 06 16:07:28 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","184","returns HTTP 200 on successful login","","Mon Apr 06 16:07:22 UTC 2026","passed","Mon Apr 06 16:07:22 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","81","response body conforms to auth response schema","","Mon Apr 06 16:07:22 UTC 2026","passed","Mon Apr 06 16:07:22 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Invalid email format shows validation error — AUT Bug B","1583","invalidEmailFormatShowsValidationError","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:09:30 UTC 2026","passed","Mon Apr 06 16:09:31 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","invalidEmailFormatShowsValidationError"
"Empty last name shows validation error — AUT Bug C","11417","emptyLastNameShowsValidationError","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:09:15 UTC 2026","failed","Mon Apr 06 16:09:27 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","emptyLastNameShowsValidationError"
"Verify admin can soft delete any user","147","testAdminDeleteAnyUser","API Test Suite","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testAdminDeleteAnyUser"
"Verify order response includes timestamps","77","testGetOrderIncludesTimestamps","API Test Suite","Mon Apr 06 16:07:58 UTC 2026","passed","Mon Apr 06 16:07:58 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testGetOrderIncludesTimestamps"
"","133","response contains token","","Mon Apr 06 16:07:22 UTC 2026","passed","Mon Apr 06 16:07:22 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","5","test_list_users_excludes_passwords","tests","Mon Apr 06 16:07:53 UTC 2026","passed","Mon Apr 06 16:07:53 UTC 2026","TestListUsers","user_test","",""
"","350","Dashboard link is not visible","chromium","Mon Apr 06 16:08:16 UTC 2026","passed","Mon Apr 06 16:08:17 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"","898","Orders link navigates to orders page","chromium","Mon Apr 06 16:08:30 UTC 2026","passed","Mon Apr 06 16:08:30 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"Verify created product returns ID","38","testCreateProductReturnsId","API Test Suite","Mon Apr 06 16:07:55 UTC 2026","passed","Mon Apr 06 16:07:55 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductReturnsId"
"Verify pagination returns correct total count","51","testListUsersPaginationTotalCount","API Test Suite","Mon Apr 06 16:07:53 UTC 2026","passed","Mon Apr 06 16:07:53 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersPaginationTotalCount"
"","69","returns HTTP 201 with minimum required fields — email and password only","","Mon Apr 06 16:07:22 UTC 2026","passed","Mon Apr 06 16:07:22 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"","89","user objects in response do not expose password field","","Mon Apr 06 16:07:39 UTC 2026","passed","Mon Apr 06 16:07:39 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"Dashboard link is visible when authenticated","1050","dashboardLinkIsVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:13:02 UTC 2026","passed","Mon Apr 06 16:13:03 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","dashboardLinkIsVisibleWhenAuthenticated"
"**Risk:** Informational
**Confidence:** 2
**Instances:** 3

**Description:**
Check for differences in response based on fuzzed User Agent (eg. mobile sites, access as a Search Engine Crawler). Compares the response statuscode and the hashcode of the response body with the original response.

**Solution:**
","0","User Agent Fuzzer","","Mon Apr 06 16:09:09 UTC 2026","passed","Mon Apr 06 16:09:09 UTC 2026","","Security - ZAP API Scan","",""
"Authenticated user can place order successfully","1490","authenticatedUserCanPlaceOrderSuccessfully","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:10:50 UTC 2026","passed","Mon Apr 06 16:10:52 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","authenticatedUserCanPlaceOrderSuccessfully"
"Order quantity exceeding available stock should fail.","11","test_create_order_exceeding_stock_returns_400","tests","Mon Apr 06 16:07:49 UTC 2026","passed","Mon Apr 06 16:07:49 UTC 2026","TestCreateOrder","orders_test","",""
"","853","User pagination next button advances to page 2","chromium","Mon Apr 06 16:08:45 UTC 2026","passed","Mon Apr 06 16:08:45 UTC 2026","Orders — Authenticated User","orders_test.spec.ts","",""
"","349","returns HTTP 403 for non-admin authenticated user","","Mon Apr 06 16:07:30 UTC 2026","passed","Mon Apr 06 16:07:30 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"Verify update with invalid email format fails","19","testUpdateUserInvalidEmail","API Test Suite","Mon Apr 06 16:07:53 UTC 2026","passed","Mon Apr 06 16:07:53 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateUserInvalidEmail"
"Verify create order fails without authentication","9","testCreateOrderNoAuth","API Test Suite","Mon Apr 06 16:07:58 UTC 2026","passed","Mon Apr 06 16:07:58 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderNoAuth"
"","4","test_current_user_includes_full_profile","tests","Mon Apr 06 16:07:48 UTC 2026","passed","Mon Apr 06 16:07:48 UTC 2026","TestCurrentUser","auth_test","",""
"","908","Admin can view products page","chromium","Mon Apr 06 16:08:59 UTC 2026","passed","Mon Apr 06 16:09:00 UTC 2026","Products — Authenticated Admin","products_test.spec.ts","",""
"","889","User can set quantity before ordering","chromium","Mon Apr 06 16:08:53 UTC 2026","passed","Mon Apr 06 16:08:54 UTC 2026","Product Detail — Authenticated User","product_detail_test.spec.ts","",""
"Verify pagination with custom page size","65","testListUsersCustomPageSize","API Test Suite","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersCustomPageSize"
"Verify create order fails with non-existent product","19","testCreateOrderNonExistentProduct","API Test Suite","Mon Apr 06 16:07:58 UTC 2026","passed","Mon Apr 06 16:07:58 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderNonExistentProduct"
"Verify delete product fails without authentication","14","testDeleteProductNoAuth","API Test Suite","Mon Apr 06 16:07:55 UTC 2026","passed","Mon Apr 06 16:07:55 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testDeleteProductNoAuth"
"","4","test_get_nonexistent_user_returns_404","tests","Mon Apr 06 16:07:53 UTC 2026","passed","Mon Apr 06 16:07:53 UTC 2026","TestGetUser","user_test","",""
"","253","updated product fields are returned in response","","Mon Apr 06 16:07:36 UTC 2026","passed","Mon Apr 06 16:07:36 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"Empty email shows validation error","1026","emptyEmailShowsValidationError","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:08:11 UTC 2026","passed","Mon Apr 06 16:08:12 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","emptyEmailShowsValidationError"
"","38095","POST /api/products - unauthorized (non-admin)","","Mon Apr 06 16:09:34 UTC 2026","passed","Mon Apr 06 16:10:12 UTC 2026","","k6 Performance Tests","",""
"","4","test_get_user_returns_full_profile","tests","Mon Apr 06 16:07:53 UTC 2026","passed","Mon Apr 06 16:07:53 UTC 2026","TestGetUser","user_test","",""
"Verify user cannot cancel another user's order","45","testCancelOtherUserOrder","API Test Suite","Mon Apr 06 16:07:57 UTC 2026","passed","Mon Apr 06 16:07:57 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCancelOtherUserOrder"
"User should see their own orders.","12","test_list_own_orders","tests","Mon Apr 06 16:07:50 UTC 2026","passed","Mon Apr 06 16:07:50 UTC 2026","TestListOrders","orders_test","",""
"","68","test_register_does_not_return_password","tests","Mon Apr 06 16:07:47 UTC 2026","passed","Mon Apr 06 16:07:47 UTC 2026","TestRegistration","auth_test","",""
"Verify create order fails with empty items array","16","testCreateOrderEmptyItems","API Test Suite","Mon Apr 06 16:07:57 UTC 2026","passed","Mon Apr 06 16:07:58 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderEmptyItems"
"","73","returns HTTP 200 with authentication","","Mon Apr 06 16:07:32 UTC 2026","passed","Mon Apr 06 16:07:32 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","913","Sign-in link is not visible","chromium","Mon Apr 06 16:08:28 UTC 2026","passed","Mon Apr 06 16:08:29 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"","3","test_register_with_empty_body_returns_400","tests","Mon Apr 06 16:07:47 UTC 2026","passed","Mon Apr 06 16:07:47 UTC 2026","TestRegistration","auth_test","",""
"","75","returns HTTP 200 for authenticated user","","Mon Apr 06 16:07:26 UTC 2026","passed","Mon Apr 06 16:07:26 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"Verify registration fails with invalid email format","31","testRegistrationInvalidEmail","API Test Suite","Mon Apr 06 16:07:50 UTC 2026","passed","Mon Apr 06 16:07:50 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationInvalidEmail"
"Verify admin can get any order","30","testAdminGetAnyOrder","API Test Suite","Mon Apr 06 16:07:57 UTC 2026","passed","Mon Apr 06 16:07:57 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testAdminGetAnyOrder"
"Verify login fails with missing password","16","testLoginMissingPassword","API Test Suite","Mon Apr 06 16:07:49 UTC 2026","passed","Mon Apr 06 16:07:49 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginMissingPassword"
"","9","test_admin_can_update_status_to_shipped","tests","Mon Apr 06 16:07:51 UTC 2026","passed","Mon Apr 06 16:07:51 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","39132","GET /","","Mon Apr 06 16:07:29 UTC 2026","passed","Mon Apr 06 16:08:08 UTC 2026","","k6 Performance Tests","",""
"","392","Category filter returns filtered results","chromium","Mon Apr 06 16:08:57 UTC 2026","passed","Mon Apr 06 16:08:58 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"Unauthenticated place order redirects to login","393","unauthenticatedPlaceOrderRedirectsToLogin","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:11:27 UTC 2026","failed","Mon Apr 06 16:11:28 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","unauthenticatedPlaceOrderRedirectsToLogin"
"Verify registered user has default role of 'user'","106","testRegistrationDefaultRole","API Test Suite","Mon Apr 06 16:07:50 UTC 2026","passed","Mon Apr 06 16:07:50 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDefaultRole"
"","93","test_register_new_user","tests","Mon Apr 06 16:07:47 UTC 2026","passed","Mon Apr 06 16:07:47 UTC 2026","TestRegistration","auth_test","",""
"","330","returns HTTP 201 on successful order creation","","Mon Apr 06 16:07:23 UTC 2026","passed","Mon Apr 06 16:07:23 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","3","test_create_product_without_name_returns_400","tests","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","TestCreateProduct","products_test","",""
"Verify successful user registration with valid data","165","testSuccessfulRegistration","API Test Suite","Mon Apr 06 16:07:51 UTC 2026","passed","Mon Apr 06 16:07:51 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testSuccessfulRegistration"
"","332","returns HTTP 200 for own order","","Mon Apr 06 16:07:27 UTC 2026","passed","Mon Apr 06 16:07:27 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"Verify admin can update stock quantity","28","testUpdateProductStock","API Test Suite","Mon Apr 06 16:07:56 UTC 2026","passed","Mon Apr 06 16:07:56 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testUpdateProductStock"
"Verify list users fails without authentication","17","testListUsersNoAuth","API Test Suite","Mon Apr 06 16:07:53 UTC 2026","passed","Mon Apr 06 16:07:53 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersNoAuth"
"","247","returns HTTP 404 for non-existent product","","Mon Apr 06 16:07:36 UTC 2026","passed","Mon Apr 06 16:07:37 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","927","User sees product cards","chromium","Mon Apr 06 16:09:04 UTC 2026","passed","Mon Apr 06 16:09:04 UTC 2026","Products — Authenticated User","products_test.spec.ts","",""
"","345","updated status is returned in response","","Mon Apr 06 16:07:29 UTC 2026","passed","Mon Apr 06 16:07:29 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"Verify health endpoint returns uptime information","57","testHealthEndpointUptime","API Test Suite","Mon Apr 06 16:07:48 UTC 2026","passed","Mon Apr 06 16:07:48 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointUptime"
"Navbar is visible on products page","506","navbarIsVisibleOnProductsPage","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:13:11 UTC 2026","passed","Mon Apr 06 16:13:11 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","navbarIsVisibleOnProductsPage"
"Verify registration fails with duplicate email","65","testRegistrationDuplicateEmail","API Test Suite","Mon Apr 06 16:07:50 UTC 2026","passed","Mon Apr 06 16:07:50 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDuplicateEmail"
"All returned products should be active.","6","test_list_products_only_returns_active","tests","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","TestListProducts","products_test","",""
"","7","test_admin_can_update_product_name","tests","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","TestUpdateProduct","products_test","",""
"","844","Sign-out clears session and redirects to login","chromium","Mon Apr 06 16:08:31 UTC 2026","passed","Mon Apr 06 16:08:32 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"","1000","Admin cancel order with confirmation removes order from pending list","chromium","Mon Apr 06 16:08:38 UTC 2026","passed","Mon Apr 06 16:08:39 UTC 2026","Orders — Authenticated Admin","orders_test.spec.ts","",""
"Verify successful login with valid credentials","304","testSuccessfulLogin","API Test Suite","Mon Apr 06 16:07:51 UTC 2026","passed","Mon Apr 06 16:07:51 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testSuccessfulLogin"
"","396","returns HTTP 403 when cancelling another users order","","Mon Apr 06 16:07:31 UTC 2026","passed","Mon Apr 06 16:07:32 UTC 2026","Order Endpoints > DELETE /api/orders/:id","orders_test.spec.ts","",""
"","4","test_update_with_empty_body_returns_400","tests","Mon Apr 06 16:07:53 UTC 2026","passed","Mon Apr 06 16:07:53 UTC 2026","TestUpdateUser","user_test","",""
"Valid registration redirects to dashboard page","2109","validRegistrationRedirectsToDashboardPage","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:09:47 UTC 2026","passed","Mon Apr 06 16:09:49 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","validRegistrationRedirectsToDashboardPage"
"","4","test_filter_with_no_results","tests","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","TestFilterProducts","products_test","",""
"","38879","GET /api/auth/me","","Mon Apr 06 16:08:11 UTC 2026","passed","Mon Apr 06 16:08:49 UTC 2026","","k6 Performance Tests","",""
"","353","Products page displays product cards","chromium","Mon Apr 06 16:08:56 UTC 2026","passed","Mon Apr 06 16:08:56 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","74","returns HTTP 400 or 404 for non-existent product","","Mon Apr 06 16:07:25 UTC 2026","passed","Mon Apr 06 16:07:25 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"Valid login renders authenticated navbar state","1590","validLoginRendersAuthenticatedNavbarState","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:08:42 UTC 2026","passed","Mon Apr 06 16:08:43 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","validLoginRendersAuthenticatedNavbarState"
"Product detail page displays product price","349","productDetailPageDisplaysProductPrice","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:11:20 UTC 2026","failed","Mon Apr 06 16:11:20 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","productDetailPageDisplaysProductPrice"
"","3","test_user_cannot_update_other_user","tests","Mon Apr 06 16:07:53 UTC 2026","passed","Mon Apr 06 16:07:53 UTC 2026","TestUpdateUser","user_test","",""
"","2","test_health_includes_timestamp","tests","Mon Apr 06 16:07:48 UTC 2026","passed","Mon Apr 06 16:07:48 UTC 2026","TestHealthEndpoint","health_test","",""
"","29877","Health Tests","","Mon Apr 06 16:09:30 UTC 2026","passed","Mon Apr 06 16:10:00 UTC 2026","","JMeter Performance Tests","",""
"","5","test_list_orders_pagination","tests","Mon Apr 06 16:07:50 UTC 2026","passed","Mon Apr 06 16:07:50 UTC 2026","TestListOrders","orders_test","",""
"Verify create product fails with negative price","15","testCreateProductNegativePrice","API Test Suite","Mon Apr 06 16:07:55 UTC 2026","passed","Mon Apr 06 16:07:55 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductNegativePrice"
"Verify user cannot update another user's profile","18","testUpdateOtherUserForbidden","API Test Suite","Mon Apr 06 16:07:53 UTC 2026","passed","Mon Apr 06 16:07:53 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateOtherUserForbidden"
"","2","test_health_reports_healthy_status","tests","Mon Apr 06 16:07:48 UTC 2026","passed","Mon Apr 06 16:07:48 UTC 2026","TestHealthEndpoint","health_test","",""
"","38491","Step 4: View product detail","","Mon Apr 06 16:10:59 UTC 2026","passed","Mon Apr 06 16:11:38 UTC 2026","","k6 Performance Tests","",""
"","989","Admin can navigate to product detail","chromium","Mon Apr 06 16:09:02 UTC 2026","passed","Mon Apr 06 16:09:03 UTC 2026","Products — Authenticated Admin","products_test.spec.ts","",""
"","822","Sign out button is visible","chromium","Mon Apr 06 16:08:19 UTC 2026","passed","Mon Apr 06 16:08:20 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"","247","returns HTTP 404 for non-existent user","","Mon Apr 06 16:07:39 UTC 2026","passed","Mon Apr 06 16:07:40 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","136","returns HTTP 403 or 404 when updating another users data","","Mon Apr 06 16:07:41 UTC 2026","passed","Mon Apr 06 16:07:41 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","71","returns HTTP 400 for empty update body","","Mon Apr 06 16:07:41 UTC 2026","passed","Mon Apr 06 16:07:41 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","38490","Step 3: Browse products","","Mon Apr 06 16:10:58 UTC 2026","passed","Mon Apr 06 16:11:37 UTC 2026","","k6 Performance Tests","",""
"Verify health endpoint rejects POST method","36","testHealthEndpointRejectsPost","API Test Suite","Mon Apr 06 16:07:48 UTC 2026","passed","Mon Apr 06 16:07:48 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointRejectsPost"
"Search returns filtered results","1223","searchReturnsFilteredResults","SQA Automation Lab — Selenium UI Suite","Mon Apr 06 16:10:41 UTC 2026","passed","Mon Apr 06 16:10:43 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","searchReturnsFilteredResults"
"Verify get non-existent product returns 404","19","testGetNonExistentProduct","API Test Suite","Mon Apr 06 16:07:55 UTC 2026","passed","Mon Apr 06 16:07:55 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testGetNonExistentProduct"
"After soft delete, product should not appear in public listing.","6","test_deleted_product_not_in_listing","tests","Mon Apr 06 16:07:52 UTC 2026","passed","Mon Apr 06 16:07:52 UTC 2026","TestDeleteProduct","products_test","",""
"","337","status filter returns only orders matching that status","","Mon Apr 06 16:07:26 UTC 2026","passed","Mon Apr 06 16:07:26 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"Verify product response includes timestamps","45","testGetProductIncludesTimestamps","API Test Suite","Mon Apr 06 16:07:55 UTC 2026","passed","Mon Apr 06 16:07:55 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testGetProductIncludesTimestamps"
"","8","response contains products array and pagination object","","Mon Apr 06 16:07:32 UTC 2026","passed","Mon Apr 06 16:07:32 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","70","password field is not included in user response object","","Mon Apr 06 16:07:22 UTC 2026","passed","Mon Apr 06 16:07:22 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"","810","Dashboard displays admin role badge","chromium","Mon Apr 06 16:07:59 UTC 2026","passed","Mon Apr 06 16:08:00 UTC 2026","Dashboard — Authenticated Admin","dashboard_test.spec.ts","",""
