"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","test_root_returns_app_info","tests","Tue Mar 10 16:44:09 UTC 2026","passed","Tue Mar 10 16:44:09 UTC 2026","TestRootEndpoint","health_test","",""
"","30128","sign in link navigates to login page","chromium","Tue Mar 10 17:11:27 UTC 2026","broken","Tue Mar 10 17:11:57 UTC 2026","Register","register_test.spec.ts","",""
"Regular users should not be able to view other users' profiles.","4","test_user_cannot_view_other_user","tests","Tue Mar 10 16:44:14 UTC 2026","passed","Tue Mar 10 16:44:14 UTC 2026","TestGetUser","user_test","",""
"All returned products should be active.","5","test_list_products_only_returns_active","tests","Tue Mar 10 16:44:13 UTC 2026","passed","Tue Mar 10 16:44:13 UTC 2026","TestListProducts","products_test","",""
"Verify create order fails with missing items","14","testCreateOrderMissingItems","API Test Suite","Tue Mar 10 16:44:29 UTC 2026","passed","Tue Mar 10 16:44:29 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderMissingItems"
"Verify registered user is active by default","244","testRegistrationDefaultActiveStatus","API Test Suite","Tue Mar 10 16:44:20 UTC 2026","passed","Tue Mar 10 16:44:21 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDefaultActiveStatus"
"","248","returns HTTP 400 when price is missing","","Tue Mar 10 16:44:03 UTC 2026","passed","Tue Mar 10 16:44:03 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"After soft delete, product should not appear in public listing.","6","test_deleted_product_not_in_listing","tests","Tue Mar 10 16:44:14 UTC 2026","passed","Tue Mar 10 16:44:14 UTC 2026","TestDeleteProduct","products_test","",""
"Verify default pagination limit","45","testListUsersDefaultPaginationLimit","API Test Suite","Tue Mar 10 16:44:24 UTC 2026","passed","Tue Mar 10 16:44:24 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersDefaultPaginationLimit"
"","4","test_list_users_returns_paginated_results","tests","Tue Mar 10 16:44:14 UTC 2026","passed","Tue Mar 10 16:44:14 UTC 2026","TestListUsers","user_test","",""
"Products page displays heading","10396","productsPageDisplaysHeading","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:50:37 UTC 2026","broken","Tue Mar 10 16:50:47 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","productsPageDisplaysHeading"
"Verify new order has default pending status","25","testCreateOrderDefaultStatus","API Test Suite","Tue Mar 10 16:44:29 UTC 2026","passed","Tue Mar 10 16:44:29 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderDefaultStatus"
"","2","test_list_orders_without_auth_returns_401","tests","Tue Mar 10 16:44:11 UTC 2026","passed","Tue Mar 10 16:44:11 UTC 2026","TestListOrders","orders_test","",""
"Cancel order with confirmation removes order from pending list — AUT Bug C","0","cancelOrderWithConfirmationRemovesOrderFromPendingList","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:52:30 UTC 2026","skipped","Tue Mar 10 16:52:30 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","cancelOrderWithConfirmationRemovesOrderFromPendingList"
"","4","test_user_cannot_update_other_user","tests","Tue Mar 10 16:44:15 UTC 2026","passed","Tue Mar 10 16:44:15 UTC 2026","TestUpdateUser","user_test","",""
"","70","returns HTTP 409 when updating email to one already in use","","Tue Mar 10 16:44:09 UTC 2026","passed","Tue Mar 10 16:44:09 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"Authenticated user can view products page","665","authenticatedUserCanViewProductsPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:49:19 UTC 2026","broken","Tue Mar 10 16:49:20 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","authenticatedUserCanViewProductsPage"
"","4","test_register_with_invalid_email_returns_400","tests","Tue Mar 10 16:44:08 UTC 2026","passed","Tue Mar 10 16:44:08 UTC 2026","TestRegistration","auth_test","",""
"Verify registration fails with invalid email format","27","testRegistrationInvalidEmail","API Test Suite","Tue Mar 10 16:44:21 UTC 2026","passed","Tue Mar 10 16:44:21 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationInvalidEmail"
"","249","partial update — stock quantity — is supported","","Tue Mar 10 16:44:04 UTC 2026","passed","Tue Mar 10 16:44:04 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","4","test_filter_returns_metadata","tests","Tue Mar 10 16:44:13 UTC 2026","passed","Tue Mar 10 16:44:13 UTC 2026","TestFilterProducts","products_test","",""
"","5583","dashboard link is visible when authenticated","chromium","Tue Mar 10 16:55:45 UTC 2026","failed","Tue Mar 10 16:55:51 UTC 2026","Navigation — Authenticated","navigation_test.spec.ts","",""
"","11","test_admin_can_cancel_any_pending_order","tests","Tue Mar 10 16:44:13 UTC 2026","passed","Tue Mar 10 16:44:13 UTC 2026","TestCancelOrder","orders_test","",""
"","30140","non-existent email shows error message","chromium","Tue Mar 10 16:51:24 UTC 2026","broken","Tue Mar 10 16:51:54 UTC 2026","Login","login_test.spec.ts","",""
"","39798","GET /api/auth/me","","Tue Mar 10 16:44:42 UTC 2026","passed","Tue Mar 10 16:45:22 UTC 2026","","k6 Performance Tests","",""
"Non-existent email shows error message — AUT Bug A","10486","nonExistentEmailShowsErrorMessage","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:45:47 UTC 2026","broken","Tue Mar 10 16:45:57 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","nonExistentEmailShowsErrorMessage"
"","30081","product card link navigates to product detail page","chromium","Tue Mar 10 17:05:52 UTC 2026","broken","Tue Mar 10 17:06:22 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","6","test_admin_can_update_product_name","tests","Tue Mar 10 16:44:14 UTC 2026","passed","Tue Mar 10 16:44:14 UTC 2026","TestUpdateProduct","products_test","",""
"","65","test_login_with_valid_credentials","tests","Tue Mar 10 16:44:09 UTC 2026","passed","Tue Mar 10 16:44:09 UTC 2026","TestLogin","auth_test","",""
"","2","test_health_includes_timestamp","tests","Tue Mar 10 16:44:09 UTC 2026","passed","Tue Mar 10 16:44:09 UTC 2026","TestHealthEndpoint","health_test","",""
"","6","content-type is application/json","","Tue Mar 10 16:43:51 UTC 2026","passed","Tue Mar 10 16:43:51 UTC 2026","Health Endpoints > GET /","health_test.spec.ts","",""
"","243","admin can create a product and receives HTTP 201","","Tue Mar 10 16:44:01 UTC 2026","passed","Tue Mar 10 16:44:02 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"Orders page displays order cards","3","ordersPageDisplaysOrderCards","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:52:38 UTC 2026","skipped","Tue Mar 10 16:52:38 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","ordersPageDisplaysOrderCards"
"","673","pagination next button advances to page 2","chromium","Tue Mar 10 16:58:51 UTC 2026","passed","Tue Mar 10 16:58:52 UTC 2026","Orders","orders_test.spec.ts","",""
"","11","test_update_with_invalid_status_returns_400","tests","Tue Mar 10 16:44:13 UTC 2026","passed","Tue Mar 10 16:44:13 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","30086","password shorter than 6 characters shows validation error","chromium","Tue Mar 10 17:10:24 UTC 2026","broken","Tue Mar 10 17:10:54 UTC 2026","Register","register_test.spec.ts","",""
"Verify products list only returns active products","52","testListOnlyActiveProducts","API Test Suite","Tue Mar 10 16:44:26 UTC 2026","passed","Tue Mar 10 16:44:26 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListOnlyActiveProducts"
"","4","test_list_products_respects_limit","tests","Tue Mar 10 16:44:13 UTC 2026","passed","Tue Mar 10 16:44:13 UTC 2026","TestListProducts","products_test","",""
"","38182","GET /api/orders","","Tue Mar 10 16:46:47 UTC 2026","passed","Tue Mar 10 16:47:26 UTC 2026","","k6 Performance Tests","",""
"Login page displays Sign In heading","10598","loginPageDisplaysSignInHeading","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:45:33 UTC 2026","broken","Tue Mar 10 16:45:43 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","loginPageDisplaysSignInHeading"
"Verify products list supports pagination","78","testListProductsPagination","API Test Suite","Tue Mar 10 16:44:26 UTC 2026","passed","Tue Mar 10 16:44:26 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsPagination"
"","308","admin can delete any user","","Tue Mar 10 16:44:09 UTC 2026","passed","Tue Mar 10 16:44:09 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"","30084","wrong password shows error message","chromium","Tue Mar 10 16:50:53 UTC 2026","broken","Tue Mar 10 16:51:23 UTC 2026","Login","login_test.spec.ts","",""
"Filter orders by status parameter.","4","test_filter_orders_by_status","tests","Tue Mar 10 16:44:11 UTC 2026","passed","Tue Mar 10 16:44:11 UTC 2026","TestListOrders","orders_test","",""
"Cancel button exits edit mode without saving","663","cancelButtonExitsEditModeWithoutSaving","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:52:59 UTC 2026","broken","Tue Mar 10 16:53:00 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","cancelButtonExitsEditModeWithoutSaving"
"","5","test_update_own_first_name","tests","Tue Mar 10 16:44:14 UTC 2026","passed","Tue Mar 10 16:44:14 UTC 2026","TestUpdateUser","user_test","",""
"Orders link is not visible when unauthenticated","10330","ordersLinkIsNotVisibleWhenUnauthenticated","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:55:27 UTC 2026","broken","Tue Mar 10 16:55:37 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","ordersLinkIsNotVisibleWhenUnauthenticated"
"Cancel order dismissed by user leaves order intact — AUT Bug C","0","cancelOrderDismissedLeavesOrderIntact","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:52:26 UTC 2026","skipped","Tue Mar 10 16:52:26 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","cancelOrderDismissedLeavesOrderIntact"
"Invalid email format shows validation error — AUT Bug B","10527","invalidEmailFormatShowsValidationError","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:45:19 UTC 2026","broken","Tue Mar 10 16:45:29 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","invalidEmailFormatShowsValidationError"
"","5","test_product_fields_in_listing","tests","Tue Mar 10 16:44:13 UTC 2026","passed","Tue Mar 10 16:44:13 UTC 2026","TestListProducts","products_test","",""
"Verify product with zero stock can be created","34","testCreateProductZeroStock","API Test Suite","Tue Mar 10 16:44:26 UTC 2026","passed","Tue Mar 10 16:44:26 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductZeroStock"
"","4","test_create_product_with_negative_stock_returns_400","tests","Tue Mar 10 16:44:14 UTC 2026","passed","Tue Mar 10 16:44:14 UTC 2026","TestCreateProduct","products_test","",""
"Product detail page displays stock status","363","productDetailPageDisplaysStockStatus","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:52:14 UTC 2026","failed","Tue Mar 10 16:52:14 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","productDetailPageDisplaysStockStatus"
"","2","test_login_without_password_returns_400","tests","Tue Mar 10 16:44:09 UTC 2026","passed","Tue Mar 10 16:44:09 UTC 2026","TestLogin","auth_test","",""
"","5295","unauthenticated place order redirects to login","chromium","Tue Mar 10 17:01:31 UTC 2026","failed","Tue Mar 10 17:01:36 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"Orders link is visible when authenticated","10603","ordersLinkIsVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:55:38 UTC 2026","broken","Tue Mar 10 16:55:48 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","ordersLinkIsVisibleWhenAuthenticated"
"Verify default pagination limit","52","testListProductsDefaultPaginationLimit","API Test Suite","Tue Mar 10 16:44:26 UTC 2026","passed","Tue Mar 10 16:44:26 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsDefaultPaginationLimit"
"","30082","edit profile button reveals edit form","chromium","Tue Mar 10 16:45:00 UTC 2026","broken","Tue Mar 10 16:45:30 UTC 2026","Dashboard — Authenticated","dashboard_test.spec.ts","",""
"","140","returns HTTP 401 for wrong password","","Tue Mar 10 16:43:51 UTC 2026","passed","Tue Mar 10 16:43:51 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"Verify get non-existent order returns 404","14","testGetNonExistentOrder","API Test Suite","Tue Mar 10 16:44:29 UTC 2026","passed","Tue Mar 10 16:44:29 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testGetNonExistentOrder"
"","4","test_get_own_user_profile","tests","Tue Mar 10 16:44:14 UTC 2026","passed","Tue Mar 10 16:44:14 UTC 2026","TestGetUser","user_test","",""
"Verify create product fails without authentication","14","testCreateProductNoAuth","API Test Suite","Tue Mar 10 16:44:26 UTC 2026","passed","Tue Mar 10 16:44:26 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductNoAuth"
"Verify get user fails without authentication","25","testGetUserNoAuth","API Test Suite","Tue Mar 10 16:44:23 UTC 2026","passed","Tue Mar 10 16:44:23 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetUserNoAuth"
"","4","test_invalid_route_returns_404","tests","Tue Mar 10 16:44:09 UTC 2026","passed","Tue Mar 10 16:44:09 UTC 2026","TestNotFound","health_test","",""
"","30108","cancel order with confirmation removes order from pending list","chromium","Tue Mar 10 16:58:52 UTC 2026","broken","Tue Mar 10 16:59:22 UTC 2026","Orders","orders_test.spec.ts","",""
"","261","returns HTTP 400 for negative price","","Tue Mar 10 16:44:03 UTC 2026","passed","Tue Mar 10 16:44:03 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","30098","cancel order dismissed by user leaves order intact","chromium","Tue Mar 10 16:59:23 UTC 2026","broken","Tue Mar 10 16:59:53 UTC 2026","Orders","orders_test.spec.ts","",""
"","313","returns HTTP 400 for quantity exceeding available stock","","Tue Mar 10 16:43:54 UTC 2026","passed","Tue Mar 10 16:43:54 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","134","returns HTTP 403 or 404 when accessing another users data","","Tue Mar 10 16:44:08 UTC 2026","passed","Tue Mar 10 16:44:08 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","4","test_delete_nonexistent_user_returns_404","tests","Tue Mar 10 16:44:15 UTC 2026","passed","Tue Mar 10 16:44:15 UTC 2026","TestDeleteUser","user_test","",""
"Back to products link navigates to products page","10464","backToProductsLinkNavigatesToProductsPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:51:40 UTC 2026","broken","Tue Mar 10 16:51:50 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","backToProductsLinkNavigatesToProductsPage"
"Products page displays product cards","10454","productsPageDisplaysProductCards","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:50:50 UTC 2026","broken","Tue Mar 10 16:51:01 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","productsPageDisplaysProductCards"
"","11","test_admin_can_view_any_order","tests","Tue Mar 10 16:44:12 UTC 2026","passed","Tue Mar 10 16:44:12 UTC 2026","TestGetOrder","orders_test","",""
"Verify delete non-existent product returns 404","17","testDeleteNonExistentProduct","API Test Suite","Tue Mar 10 16:44:26 UTC 2026","passed","Tue Mar 10 16:44:26 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testDeleteNonExistentProduct"
"","7","test_create_order_returns_item_details","tests","Tue Mar 10 16:44:10 UTC 2026","passed","Tue Mar 10 16:44:10 UTC 2026","TestCreateOrder","orders_test","",""
"Dashboard link navigates to dashboard page","10619","dashboardLinkNavigatesToDashboardPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:55:05 UTC 2026","broken","Tue Mar 10 16:55:16 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","dashboardLinkNavigatesToDashboardPage"
"Product detail page displays product name","529","productDetailPageDisplaysProductName","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:52:06 UTC 2026","failed","Tue Mar 10 16:52:06 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","productDetailPageDisplaysProductName"
"Verify non-admin cannot delete product","11","testDeleteProductNonAdmin","API Test Suite","Tue Mar 10 16:44:26 UTC 2026","passed","Tue Mar 10 16:44:26 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testDeleteProductNonAdmin"
"Verify get non-existent user returns 404","21","testGetNonExistentUser","API Test Suite","Tue Mar 10 16:44:23 UTC 2026","passed","Tue Mar 10 16:44:23 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetNonExistentUser"
"Search with no matches shows no products found message","10474","searchWithNoMatchesShowsNoProductsFoundMessage","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:51:18 UTC 2026","broken","Tue Mar 10 16:51:29 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","searchWithNoMatchesShowsNoProductsFoundMessage"
"","38493","Step 3: Browse products","","Tue Mar 10 16:47:30 UTC 2026","passed","Tue Mar 10 16:48:09 UTC 2026","","k6 Performance Tests","",""
"","3","test_404_response_includes_error_details","tests","Tue Mar 10 16:44:09 UTC 2026","passed","Tue Mar 10 16:44:09 UTC 2026","TestNotFound","health_test","",""
"","5288","product detail page displays stock status","chromium","Tue Mar 10 17:00:53 UTC 2026","failed","Tue Mar 10 17:00:58 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"","304","admin can update any user","","Tue Mar 10 16:44:08 UTC 2026","passed","Tue Mar 10 16:44:09 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","4","test_register_without_email_returns_400","tests","Tue Mar 10 16:44:08 UTC 2026","passed","Tue Mar 10 16:44:08 UTC 2026","TestRegistration","auth_test","",""
"","2","test_regular_user_cannot_delete_product","tests","Tue Mar 10 16:44:14 UTC 2026","passed","Tue Mar 10 16:44:14 UTC 2026","TestDeleteProduct","products_test","",""
"Register link navigates to register page","10527","registerLinkNavigatesToRegisterPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:46:01 UTC 2026","broken","Tue Mar 10 16:46:11 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","registerLinkNavigatesToRegisterPage"
"Orders link navigates to orders page","10608","ordersLinkNavigatesToOrdersPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:55:49 UTC 2026","broken","Tue Mar 10 16:56:00 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","ordersLinkNavigatesToOrdersPage"
"Verify create product fails with missing price","18","testCreateProductMissingPrice","API Test Suite","Tue Mar 10 16:44:26 UTC 2026","passed","Tue Mar 10 16:44:26 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductMissingPrice"
"","575","sign in link is not visible when authenticated","chromium","Tue Mar 10 16:55:59 UTC 2026","passed","Tue Mar 10 16:55:59 UTC 2026","Navigation — Authenticated","navigation_test.spec.ts","",""
"","386","returns HTTP 403 for another users order","","Tue Mar 10 16:43:56 UTC 2026","passed","Tue Mar 10 16:43:56 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","30079","empty email shows validation error","chromium","Tue Mar 10 16:49:18 UTC 2026","broken","Tue Mar 10 16:49:49 UTC 2026","Login","login_test.spec.ts","",""
"Verify list orders fails without authentication","11","testListOrdersNoAuth","API Test Suite","Tue Mar 10 16:44:29 UTC 2026","passed","Tue Mar 10 16:44:29 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testListOrdersNoAuth"
"","9","uptime is a positive number","","Tue Mar 10 16:43:51 UTC 2026","passed","Tue Mar 10 16:43:51 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"Verify health endpoint returns healthy status","50","testHealthEndpoint","API Test Suite","Tue Mar 10 16:44:19 UTC 2026","passed","Tue Mar 10 16:44:19 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpoint"
"","71","limit parameter is respected","","Tue Mar 10 16:44:07 UTC 2026","passed","Tue Mar 10 16:44:07 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"Valid login renders authenticated navbar state","10454","validLoginRendersAuthenticatedNavbarState","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:46:28 UTC 2026","broken","Tue Mar 10 16:46:39 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","validLoginRendersAuthenticatedNavbarState"
"**Risk:** Informational
**Confidence:** 3
**Instances:** 1

**Description:**
The given request has been identified as an authentication request. The 'Other Info' field contains a set of key=value lines which identify any relevant fields. If the request is in a context which has an Authentication Method set to ""Auto-Detect"" then this rule will change the authentication to match the request identified.

**Solution:**
This is an informational alert rather than a vulnerability and so there is nothing to fix.","0","Authentication Request Identified","","Tue Mar 10 16:45:04 UTC 2026","passed","Tue Mar 10 16:45:04 UTC 2026","","Security - ZAP API Scan","",""
"","30022","User Tests","","Tue Mar 10 16:59:02 UTC 2026","passed","Tue Mar 10 16:59:32 UTC 2026","","JMeter Performance Tests","",""
"","319","returns only the authenticated users own orders","","Tue Mar 10 16:43:54 UTC 2026","passed","Tue Mar 10 16:43:55 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"Authenticated user can navigate to product detail","707","authenticatedUserCanNavigateToProductDetail","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 16:49:15 UTC 2026","broken","Tue Mar 10 16:49:16 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","authenticatedUserCanNavigateToProductDetail"
"","3","test_list_users_invalid_page_returns_400","tests","Tue Mar 10 16:44:14 UTC 2026","passed","Tue Mar 10 16:44:14 UTC 2026","TestListUsers","user_test","",""
