"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify get non-existent user returns 404","26","testGetNonExistentUser","API Test Suite","Sun Mar 15 21:02:56 UTC 2026","passed","Sun Mar 15 21:02:56 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetNonExistentUser"
"","4","test_list_orders_pagination","tests","Sun Mar 15 21:02:38 UTC 2026","passed","Sun Mar 15 21:02:38 UTC 2026","TestListOrders","orders_test","",""
"","324","user can cancel a pending order and receives HTTP 200","","Sun Mar 15 21:02:26 UTC 2026","passed","Sun Mar 15 21:02:27 UTC 2026","Order Endpoints > DELETE /api/orders/:id","orders_test.spec.ts","",""
"","256","returns HTTP 401 without token","","Sun Mar 15 21:02:34 UTC 2026","passed","Sun Mar 15 21:02:35 UTC 2026","Product Endpoints > DELETE /api/products/:id","products_test.spec.ts","",""
"","498","Password shorter than 6 characters shows validation error","chromium","Sun Mar 15 21:04:25 UTC 2026","passed","Sun Mar 15 21:04:26 UTC 2026","Register","register_test.spec.ts","",""
"Order error message shown on API failure","778","orderErrorMessageShownOnApiFailure","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:09:48 UTC 2026","broken","Sun Mar 15 21:09:49 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","orderErrorMessageShownOnApiFailure"
"Order quantity exceeding available stock should fail.","8","test_create_order_exceeding_stock_returns_400","tests","Sun Mar 15 21:02:38 UTC 2026","passed","Sun Mar 15 21:02:38 UTC 2026","TestCreateOrder","orders_test","",""
"","2","test_create_order_without_auth_returns_401","tests","Sun Mar 15 21:02:37 UTC 2026","passed","Sun Mar 15 21:02:37 UTC 2026","TestCreateOrder","orders_test","",""
"","247","creating with minimum fields returns 201 and stock defaults to zero","","Sun Mar 15 21:02:30 UTC 2026","passed","Sun Mar 15 21:02:30 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"Verify admin can create a new product","58","testCreateProduct","API Test Suite","Sun Mar 15 21:02:58 UTC 2026","passed","Sun Mar 15 21:02:59 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProduct"
"","3","test_get_own_user_profile","tests","Sun Mar 15 21:02:41 UTC 2026","passed","Sun Mar 15 21:02:41 UTC 2026","TestGetUser","user_test","",""
"Dashboard displays user email","10611","dashboardDisplaysUserEmail","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:10:57 UTC 2026","broken","Sun Mar 15 21:11:08 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","dashboardDisplaysUserEmail"
"","923","User status filter cancelled shows filtered results or empty state","chromium","Sun Mar 15 21:03:38 UTC 2026","passed","Sun Mar 15 21:03:39 UTC 2026","Orders — Authenticated User","orders_test.spec.ts","",""
"","8","test_admin_can_update_status_to_shipped","tests","Sun Mar 15 21:02:39 UTC 2026","passed","Sun Mar 15 21:02:39 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","251","returns HTTP 401 without token","","Sun Mar 15 21:02:33 UTC 2026","passed","Sun Mar 15 21:02:33 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","9","test_update_with_invalid_status_returns_400","tests","Sun Mar 15 21:02:39 UTC 2026","passed","Sun Mar 15 21:02:39 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"Verify registration succeeds without last name (optional field)","102","testRegistrationMissingLastName","API Test Suite","Sun Mar 15 21:02:54 UTC 2026","passed","Sun Mar 15 21:02:54 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationMissingLastName"
"","71","returns correct user data for the token owner","","Sun Mar 15 21:02:19 UTC 2026","passed","Sun Mar 15 21:02:19 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"","370","Products page displays product cards","chromium","Sun Mar 15 21:03:58 UTC 2026","passed","Sun Mar 15 21:03:59 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","3","test_list_users_limit_exceeds_max_returns_400","tests","Sun Mar 15 21:02:41 UTC 2026","passed","Sun Mar 15 21:02:41 UTC 2026","TestListUsers","user_test","",""
"","5","returns HTTP 200","","Sun Mar 15 21:02:19 UTC 2026","passed","Sun Mar 15 21:02:19 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"","9","test_admin_can_view_any_order","tests","Sun Mar 15 21:02:38 UTC 2026","passed","Sun Mar 15 21:02:38 UTC 2026","TestGetOrder","orders_test","",""
"Search returns filtered results","10397","searchReturnsFilteredResults","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:08:57 UTC 2026","broken","Sun Mar 15 21:09:08 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","searchReturnsFilteredResults"
"Products link is visible","10351","productsLinkIsVisible","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:14:27 UTC 2026","broken","Sun Mar 15 21:14:37 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","productsLinkIsVisible"
"Product card link navigates to product detail page","10439","productCardLinkNavigatesToProductDetailPage","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:08:17 UTC 2026","broken","Sun Mar 15 21:08:27 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","productCardLinkNavigatesToProductDetailPage"
"","373","stock is restored after order cancellation","","Sun Mar 15 21:02:27 UTC 2026","passed","Sun Mar 15 21:02:27 UTC 2026","Order Endpoints > DELETE /api/orders/:id","orders_test.spec.ts","",""
"","860","Dashboard page displays welcome heading","chromium","Sun Mar 15 21:02:58 UTC 2026","passed","Sun Mar 15 21:02:59 UTC 2026","Dashboard — Authenticated Regular User","dashboard_test.spec.ts","",""
"","320","returns HTTP 403 for non-admin authenticated user","","Sun Mar 15 21:02:33 UTC 2026","passed","Sun Mar 15 21:02:33 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","289","returns HTTP 400 for negative price","","Sun Mar 15 21:02:31 UTC 2026","passed","Sun Mar 15 21:02:31 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","3","test_list_users_returns_paginated_results","tests","Sun Mar 15 21:02:41 UTC 2026","passed","Sun Mar 15 21:02:41 UTC 2026","TestListUsers","user_test","",""
"","2","test_list_orders_without_auth_returns_401","tests","Sun Mar 15 21:02:38 UTC 2026","passed","Sun Mar 15 21:02:38 UTC 2026","TestListOrders","orders_test","",""
"","2","test_create_product_with_negative_stock_returns_400","tests","Sun Mar 15 21:02:40 UTC 2026","passed","Sun Mar 15 21:02:40 UTC 2026","TestCreateProduct","products_test","",""
"","5","uptime is a positive number","","Sun Mar 15 21:02:19 UTC 2026","passed","Sun Mar 15 21:02:19 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"","39877","POST /api/auth/login - valid credentials","","Sun Mar 15 21:03:04 UTC 2026","passed","Sun Mar 15 21:03:44 UTC 2026","","k6 Performance Tests","",""
"","70","returns HTTP 200 for own user","","Sun Mar 15 21:02:35 UTC 2026","passed","Sun Mar 15 21:02:35 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","315","returns HTTP 403 for non-admin authenticated user","","Sun Mar 15 21:02:34 UTC 2026","passed","Sun Mar 15 21:02:34 UTC 2026","Product Endpoints > DELETE /api/products/:id","products_test.spec.ts","",""
"Verify products can be searched by name","30","testSearchProducts","API Test Suite","Sun Mar 15 21:02:59 UTC 2026","passed","Sun Mar 15 21:02:59 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testSearchProducts"
"Sign in link navigates to login page","10334","signInLinkNavigatesToLoginPage","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:15:44 UTC 2026","broken","Sun Mar 15 21:15:54 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signInLinkNavigatesToLoginPage"
"","789","Orders link is visible","chromium","Sun Mar 15 21:03:14 UTC 2026","passed","Sun Mar 15 21:03:15 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"","3","test_filter_by_category","tests","Sun Mar 15 21:02:40 UTC 2026","passed","Sun Mar 15 21:02:40 UTC 2026","TestFilterProducts","products_test","",""
"","817","Sign in link is not visible","chromium","Sun Mar 15 21:03:16 UTC 2026","passed","Sun Mar 15 21:03:17 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"Save with valid names updates profile and shows success message","10615","saveWithValidNamesUpdatesProfileAndShowsSuccessMessage","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:12:15 UTC 2026","broken","Sun Mar 15 21:12:26 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","saveWithValidNamesUpdatesProfileAndShowsSuccessMessage"
"","4","returns HTTP 400 for non-numeric product id","","Sun Mar 15 21:02:29 UTC 2026","passed","Sun Mar 15 21:02:29 UTC 2026","Product Endpoints > GET /api/products/:id","products_test.spec.ts","",""
"","319","new order status is pending","","Sun Mar 15 21:02:20 UTC 2026","passed","Sun Mar 15 21:02:20 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","30014","Product Tests","","Sun Mar 15 21:04:12 UTC 2026","passed","Sun Mar 15 21:04:42 UTC 2026","","JMeter Performance Tests","",""
"","94","test_register_new_user","tests","Sun Mar 15 21:02:35 UTC 2026","passed","Sun Mar 15 21:02:35 UTC 2026","TestRegistration","auth_test","",""
"","6","returns HTTP 200","","Sun Mar 15 21:02:19 UTC 2026","passed","Sun Mar 15 21:02:19 UTC 2026","Health Endpoints > GET /","health_test.spec.ts","",""
"Verify update product fails without authentication","14","testUpdateProductNoAuth","API Test Suite","Sun Mar 15 21:03:00 UTC 2026","passed","Sun Mar 15 21:03:00 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testUpdateProductNoAuth"
"","7","search parameter returns HTTP 200","","Sun Mar 15 21:02:29 UTC 2026","passed","Sun Mar 15 21:02:29 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","2","test_404_response_includes_error_details","tests","Sun Mar 15 21:02:36 UTC 2026","passed","Sun Mar 15 21:02:36 UTC 2026","TestNotFound","health_test","",""
"Verify update user fails without authentication","18","testUpdateUserNoAuth","API Test Suite","Sun Mar 15 21:02:57 UTC 2026","passed","Sun Mar 15 21:02:57 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateUserNoAuth"
"Verify registration returns user ID","119","testRegistrationReturnsUserId","API Test Suite","Sun Mar 15 21:02:54 UTC 2026","passed","Sun Mar 15 21:02:54 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationReturnsUserId"
"","1101","Admin cancel order with confirmation removes order from pending list","chromium","Sun Mar 15 21:03:33 UTC 2026","passed","Sun Mar 15 21:03:34 UTC 2026","Orders — Authenticated Admin","orders_test.spec.ts","",""
"","395","Unauthenticated place order redirects to login","chromium","Sun Mar 15 21:03:51 UTC 2026","passed","Sun Mar 15 21:03:52 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"","5","returns HTTP 401 without token","","Sun Mar 15 21:02:22 UTC 2026","passed","Sun Mar 15 21:02:22 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"","523","Duplicate email shows error message","chromium","Sun Mar 15 21:04:26 UTC 2026","passed","Sun Mar 15 21:04:27 UTC 2026","Register","register_test.spec.ts","",""
"","132","response contains token","","Sun Mar 15 21:02:18 UTC 2026","passed","Sun Mar 15 21:02:19 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"Verify orders list supports pagination","43","testListOrdersPagination","API Test Suite","Sun Mar 15 21:03:02 UTC 2026","passed","Sun Mar 15 21:03:02 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testListOrdersPagination"
"","875","User order error message shown on invalid product","chromium","Sun Mar 15 21:03:57 UTC 2026","passed","Sun Mar 15 21:03:58 UTC 2026","Product Detail — Authenticated User","product_detail_test.spec.ts","",""
"","324","updated status is returned in response","","Sun Mar 15 21:02:25 UTC 2026","passed","Sun Mar 15 21:02:25 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"**Risk:** Informational
**Confidence:** 3
**Instances:** 1

**Description:**
The given request has been identified as an authentication request. The 'Other Info' field contains a set of key=value lines which identify any relevant fields. If the request is in a context which has an Authentication Method set to ""Auto-Detect"" then this rule will change the authentication to match the request identified.

**Solution:**
This is an informational alert rather than a vulnerability and so there is nothing to fix.","0","Authentication Request Identified","","Sun Mar 15 21:04:04 UTC 2026","passed","Sun Mar 15 21:04:04 UTC 2026","","Security - ZAP API Scan","",""
"Verify login fails with incorrect password","287","testLoginIncorrectPassword","API Test Suite","Sun Mar 15 21:02:53 UTC 2026","passed","Sun Mar 15 21:02:53 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginIncorrectPassword"
"","310","admin can update any user","","Sun Mar 15 21:02:36 UTC 2026","passed","Sun Mar 15 21:02:37 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","301","Product detail page displays stock status","chromium","Sun Mar 15 21:03:50 UTC 2026","passed","Sun Mar 15 21:03:51 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"","966","View all orders link navigates to orders page","chromium","Sun Mar 15 21:02:56 UTC 2026","passed","Sun Mar 15 21:02:57 UTC 2026","Dashboard — Authenticated Admin","dashboard_test.spec.ts","",""
"Verify create order fails with empty items array","12","testCreateOrderEmptyItems","API Test Suite","Sun Mar 15 21:03:02 UTC 2026","passed","Sun Mar 15 21:03:02 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderEmptyItems"
"Valid registration renders authenticated navbar state","10385","validRegistrationRendersAuthenticatedNavbarState","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:07:00 UTC 2026","broken","Sun Mar 15 21:07:10 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","validRegistrationRendersAuthenticatedNavbarState"
"Verify user only sees their own orders","39","testListOrdersOnlyOwnOrders","API Test Suite","Sun Mar 15 21:03:02 UTC 2026","passed","Sun Mar 15 21:03:02 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testListOrdersOnlyOwnOrders"
"","560","Clear button resets search results","chromium","Sun Mar 15 21:03:59 UTC 2026","passed","Sun Mar 15 21:04:00 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","71","returns HTTP 400 for empty items array","","Sun Mar 15 21:02:21 UTC 2026","passed","Sun Mar 15 21:02:21 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"Verify get non-existent product returns 404","14","testGetNonExistentProduct","API Test Suite","Sun Mar 15 21:02:59 UTC 2026","passed","Sun Mar 15 21:02:59 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testGetNonExistentProduct"
"","396","empty password stays on login page","chromium","Sun Mar 15 21:03:06 UTC 2026","passed","Sun Mar 15 21:03:06 UTC 2026","Login","login_test.spec.ts","",""
"","2","test_get_current_user_without_token_returns_401","tests","Sun Mar 15 21:02:36 UTC 2026","passed","Sun Mar 15 21:02:36 UTC 2026","TestCurrentUser","auth_test","",""
"Verify user can update multiple fields simultaneously","78","testUpdateMultipleFields","API Test Suite","Sun Mar 15 21:02:57 UTC 2026","passed","Sun Mar 15 21:02:57 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateMultipleFields"
"","3","test_delete_nonexistent_user_returns_404","tests","Sun Mar 15 21:02:42 UTC 2026","passed","Sun Mar 15 21:02:42 UTC 2026","TestDeleteUser","user_test","",""
"","7","status field value is ok","","Sun Mar 15 21:02:19 UTC 2026","passed","Sun Mar 15 21:02:19 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"Cancel order with confirmation removes order from pending list — AUT Bug C","0","cancelOrderWithConfirmationRemovesOrderFromPendingList","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:10:17 UTC 2026","skipped","Sun Mar 15 21:10:17 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","cancelOrderWithConfirmationRemovesOrderFromPendingList"
"Products listing should be accessible without authentication.","4","test_list_products_is_public","tests","Sun Mar 15 21:02:40 UTC 2026","passed","Sun Mar 15 21:02:40 UTC 2026","TestListProducts","products_test","",""
"","2","test_regular_user_cannot_create_product","tests","Sun Mar 15 21:02:40 UTC 2026","passed","Sun Mar 15 21:02:40 UTC 2026","TestCreateProduct","products_test","",""
"","130","returns HTTP 401 for wrong password","","Sun Mar 15 21:02:19 UTC 2026","passed","Sun Mar 15 21:02:19 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"Verify empty category filter returns all products","35","testListProductsEmptyCategoryFilter","API Test Suite","Sun Mar 15 21:02:59 UTC 2026","passed","Sun Mar 15 21:02:59 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsEmptyCategoryFilter"
"","798","Register link is not visible","chromium","Sun Mar 15 21:03:23 UTC 2026","passed","Sun Mar 15 21:03:24 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"","70","returns correct user data for own user","","Sun Mar 15 21:02:35 UTC 2026","passed","Sun Mar 15 21:02:35 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"Sign out button is visible when authenticated","10607","signOutButtonIsVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:16:16 UTC 2026","broken","Sun Mar 15 21:16:27 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signOutButtonIsVisibleWhenAuthenticated"
"All status filter options are selectable — AUT Bug C","1","allStatusFilterOptionsAreSelectable","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:10:10 UTC 2026","skipped","Sun Mar 15 21:10:10 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","allStatusFilterOptionsAreSelectable"
"","864","Orders link navigates to orders page","chromium","Sun Mar 15 21:03:17 UTC 2026","passed","Sun Mar 15 21:03:18 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"","2","test_invalid_route_returns_404","tests","Sun Mar 15 21:02:36 UTC 2026","passed","Sun Mar 15 21:02:36 UTC 2026","TestNotFound","health_test","",""
"","7","category filter response includes filters metadata","","Sun Mar 15 21:02:29 UTC 2026","passed","Sun Mar 15 21:02:29 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","1011","User cancel order with confirmation removes order from pending list","chromium","Sun Mar 15 21:03:41 UTC 2026","passed","Sun Mar 15 21:03:42 UTC 2026","Orders — Authenticated User","orders_test.spec.ts","",""
"","19","returns HTTP 400 when password is missing","","Sun Mar 15 21:02:19 UTC 2026","passed","Sun Mar 15 21:02:19 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","3","test_order_fields_in_listing","tests","Sun Mar 15 21:02:38 UTC 2026","passed","Sun Mar 15 21:02:38 UTC 2026","TestListOrders","orders_test","",""
"","3","test_update_nonexistent_order_returns_404","tests","Sun Mar 15 21:02:39 UTC 2026","passed","Sun Mar 15 21:02:39 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","39137","GET /","","Sun Mar 15 21:02:24 UTC 2026","passed","Sun Mar 15 21:03:03 UTC 2026","","k6 Performance Tests","",""
"","3","test_get_current_user_with_invalid_token_returns_403","tests","Sun Mar 15 21:02:36 UTC 2026","passed","Sun Mar 15 21:02:36 UTC 2026","TestCurrentUser","auth_test","",""
"Verify product with zero stock can be created","26","testCreateProductZeroStock","API Test Suite","Sun Mar 15 21:02:59 UTC 2026","passed","Sun Mar 15 21:02:59 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductZeroStock"
"Verify health check works with GET method","43","testHealthEndpointGetMethod","API Test Suite","Sun Mar 15 21:02:52 UTC 2026","passed","Sun Mar 15 21:02:52 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointGetMethod"
"","8","test_admin_can_update_product_name","tests","Sun Mar 15 21:02:40 UTC 2026","passed","Sun Mar 15 21:02:40 UTC 2026","TestUpdateProduct","products_test","",""
"","3","test_list_users_excludes_passwords","tests","Sun Mar 15 21:02:41 UTC 2026","passed","Sun Mar 15 21:02:41 UTC 2026","TestListUsers","user_test","",""
"","4","returns HTTP 401 without token","","Sun Mar 15 21:02:24 UTC 2026","passed","Sun Mar 15 21:02:24 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","885","Admin orders page displays heading","chromium","Sun Mar 15 21:03:27 UTC 2026","passed","Sun Mar 15 21:03:28 UTC 2026","Orders — Authenticated Admin","orders_test.spec.ts","",""
"Verify registered user is active by default","238","testRegistrationDefaultActiveStatus","API Test Suite","Sun Mar 15 21:02:53 UTC 2026","passed","Sun Mar 15 21:02:53 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDefaultActiveStatus"
"","331","response body conforms to order schema","","Sun Mar 15 21:02:24 UTC 2026","passed","Sun Mar 15 21:02:24 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","327","status filter returns only orders matching that status","","Sun Mar 15 21:02:22 UTC 2026","passed","Sun Mar 15 21:02:23 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"","250","returns HTTP 401 without token","","Sun Mar 15 21:02:21 UTC 2026","passed","Sun Mar 15 21:02:21 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","253","partial update — stock quantity — is supported","","Sun Mar 15 21:02:32 UTC 2026","passed","Sun Mar 15 21:02:32 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","347","admin can update order status and receives HTTP 200","","Sun Mar 15 21:02:25 UTC 2026","passed","Sun Mar 15 21:02:25 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"","835","Recent orders section displays order rows","chromium","Sun Mar 15 21:02:54 UTC 2026","passed","Sun Mar 15 21:02:55 UTC 2026","Dashboard — Authenticated Admin","dashboard_test.spec.ts","",""
"","875","Admin order error message shown on invalid product","chromium","Sun Mar 15 21:03:54 UTC 2026","passed","Sun Mar 15 21:03:55 UTC 2026","Product Detail — Authenticated Admin","product_detail_test.spec.ts","",""
"Brand link is visible","10335","brandLinkIsVisible","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:12:48 UTC 2026","broken","Sun Mar 15 21:12:58 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","brandLinkIsVisible"
"","38090","PUT /api/products/:id","","Sun Mar 15 21:04:31 UTC 2026","passed","Sun Mar 15 21:05:09 UTC 2026","","k6 Performance Tests","",""
"","247","returns HTTP 404 for non-existent product","","Sun Mar 15 21:02:34 UTC 2026","passed","Sun Mar 15 21:02:34 UTC 2026","Product Endpoints > DELETE /api/products/:id","products_test.spec.ts","",""
"","859","Dashboard link navigates to dashboard page","chromium","Sun Mar 15 21:03:25 UTC 2026","passed","Sun Mar 15 21:03:26 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"Verify products can be filtered by category","44","testListProductsByCategory","API Test Suite","Sun Mar 15 21:02:59 UTC 2026","passed","Sun Mar 15 21:02:59 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsByCategory"
"","38160","GET /api/orders/:id","","Sun Mar 15 21:05:11 UTC 2026","passed","Sun Mar 15 21:05:49 UTC 2026","","k6 Performance Tests","",""
"Verify user cannot delete another user's account","16","testDeleteOtherUserForbidden","API Test Suite","Sun Mar 15 21:02:56 UTC 2026","passed","Sun Mar 15 21:02:56 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testDeleteOtherUserForbidden"
"","792","valid credentials redirect to products page","chromium","Sun Mar 15 21:03:04 UTC 2026","passed","Sun Mar 15 21:03:04 UTC 2026","Login","login_test.spec.ts","",""
"Verify health endpoint response time is acceptable","63","testHealthEndpointResponseTime","API Test Suite","Sun Mar 15 21:02:52 UTC 2026","passed","Sun Mar 15 21:02:52 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointResponseTime"
"Login page displays Sign In heading","10422","loginPageDisplaysSignInHeading","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:03:41 UTC 2026","broken","Sun Mar 15 21:03:51 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","loginPageDisplaysSignInHeading"
"","645","Empty email shows validation error","chromium","Sun Mar 15 21:04:24 UTC 2026","passed","Sun Mar 15 21:04:24 UTC 2026","Register","register_test.spec.ts","",""
"","254","returns HTTP 200 for existing product","","Sun Mar 15 21:02:29 UTC 2026","passed","Sun Mar 15 21:02:29 UTC 2026","Product Endpoints > GET /api/products/:id","products_test.spec.ts","",""
"Verify user can update their own profile","28","testUpdateOwnUser","API Test Suite","Sun Mar 15 21:02:57 UTC 2026","passed","Sun Mar 15 21:02:57 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateOwnUser"
"Orders link navigates to orders page","10600","ordersLinkNavigatesToOrdersPage","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:14:16 UTC 2026","broken","Sun Mar 15 21:14:26 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","ordersLinkNavigatesToOrdersPage"
"","318","returns HTTP 400 for quantity exceeding available stock","","Sun Mar 15 21:02:22 UTC 2026","passed","Sun Mar 15 21:02:22 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","254","updated product fields are returned in response","","Sun Mar 15 21:02:32 UTC 2026","passed","Sun Mar 15 21:02:32 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","96","response body conforms to auth response schema","","Sun Mar 15 21:02:18 UTC 2026","passed","Sun Mar 15 21:02:18 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Save with empty first name shows validation error","10612","saveWithEmptyFirstNameShowsValidationError","SQA Automation Lab — Selenium UI Suite","Sun Mar 15 21:11:53 UTC 2026","broken","Sun Mar 15 21:12:03 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","saveWithEmptyFirstNameShowsValidationError"
"","6","test_create_order_returns_item_details","tests","Sun Mar 15 21:02:37 UTC 2026","passed","Sun Mar 15 21:02:37 UTC 2026","TestCreateOrder","orders_test","",""
"","38090","POST /api/products - admin","","Sun Mar 15 21:04:30 UTC 2026","passed","Sun Mar 15 21:05:08 UTC 2026","","k6 Performance Tests","",""
