"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Dashboard page displays heading","1479","dashboardPageDisplaysHeading","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:18:03 UTC 2026","passed","Tue Apr 07 07:18:04 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","dashboardPageDisplaysHeading"
"","361","Category filter returns filtered results","chromium","Tue Apr 07 07:13:19 UTC 2026","passed","Tue Apr 07 07:13:19 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"Valid registration renders authenticated navbar state","1859","validRegistrationRendersAuthenticatedNavbarState","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:15:12 UTC 2026","passed","Tue Apr 07 07:15:14 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","validRegistrationRendersAuthenticatedNavbarState"
"","74","returns correct user data for the token owner","","Tue Apr 07 07:12:00 UTC 2026","passed","Tue Apr 07 07:12:01 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"","9","test_list_users_page_navigation","tests","Tue Apr 07 07:12:23 UTC 2026","passed","Tue Apr 07 07:12:23 UTC 2026","TestListUsers","user_test","",""
"","6","response body contains endpoints field","","Tue Apr 07 07:12:01 UTC 2026","passed","Tue Apr 07 07:12:01 UTC 2026","Health Endpoints > GET /","health_test.spec.ts","",""
"Verify update user fails without authentication","19","testUpdateUserNoAuth","API Test Suite","Tue Apr 07 07:12:19 UTC 2026","passed","Tue Apr 07 07:12:19 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateUserNoAuth"
"","71","returns HTTP 400 for empty items array","","Tue Apr 07 07:12:03 UTC 2026","passed","Tue Apr 07 07:12:03 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","307","Sign-out button is not visible","chromium","Tue Apr 07 07:12:41 UTC 2026","passed","Tue Apr 07 07:12:41 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"Verify product has all required fields","77","testGetProductRequiredFields","API Test Suite","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testGetProductRequiredFields"
"","4","test_update_nonexistent_order_returns_404","tests","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"Verify admin can update any user","36","testAdminUpdateAnyUser","API Test Suite","Tue Apr 07 07:12:18 UTC 2026","passed","Tue Apr 07 07:12:18 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testAdminUpdateAnyUser"
"","11","response contains products array and pagination object","","Tue Apr 07 07:12:10 UTC 2026","passed","Tue Apr 07 07:12:10 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","38828","POST /api/auth/login - invalid credentials","","Tue Apr 07 07:12:50 UTC 2026","passed","Tue Apr 07 07:13:28 UTC 2026","","k6 Performance Tests","",""
"","4","test_get_nonexistent_product_returns_404","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestGetProduct","products_test","",""
"","321","Products link is visible","chromium","Tue Apr 07 07:12:39 UTC 2026","passed","Tue Apr 07 07:12:39 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"","301","Products page displays product cards","chromium","Tue Apr 07 07:13:17 UTC 2026","passed","Tue Apr 07 07:13:17 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","119","returns HTTP 201 on successful registration","","Tue Apr 07 07:11:59 UTC 2026","passed","Tue Apr 07 07:11:59 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Search should find products by name substring.","7","test_search_by_name","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestFilterProducts","products_test","",""
"","3","test_create_product_with_negative_price_returns_400","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestCreateProduct","products_test","",""
"Verify products can be searched by name","88","testSearchProducts","API Test Suite","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testSearchProducts"
"","8","test_regular_user_cannot_update_status","tests","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","137","returns HTTP 200 on successful login","","Tue Apr 07 07:12:00 UTC 2026","passed","Tue Apr 07 07:12:00 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","37974","Step 3: Browse products","","Tue Apr 07 07:15:37 UTC 2026","passed","Tue Apr 07 07:16:15 UTC 2026","","k6 Performance Tests","",""
"A user should not be able to cancel another user's order.","79","test_user_cannot_cancel_other_users_order","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestCancelOrder","orders_test","",""
"","355","Unauthenticated access redirects to login","chromium","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","Dashboard — Unauthenticated","dashboard_test.spec.ts","",""
"","387","returns HTTP 403 for another users order","","Tue Apr 07 07:12:05 UTC 2026","passed","Tue Apr 07 07:12:06 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","11","test_update_with_invalid_status_returns_400","tests","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","5597","Mismatched passwords show validation error","chromium","Tue Apr 07 07:14:01 UTC 2026","failed","Tue Apr 07 07:14:07 UTC 2026","Register","register_test.spec.ts","",""
"","7","returns HTTP 403 with an invalid token","","Tue Apr 07 07:12:01 UTC 2026","passed","Tue Apr 07 07:12:01 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"","424","empty password stays on login page","chromium","Tue Apr 07 07:12:35 UTC 2026","passed","Tue Apr 07 07:12:36 UTC 2026","Login","login_test.spec.ts","",""
"","360","empty email stays on login page","chromium","Tue Apr 07 07:12:35 UTC 2026","passed","Tue Apr 07 07:12:35 UTC 2026","Login","login_test.spec.ts","",""
"","779","Dashboard displays user name","chromium","Tue Apr 07 07:12:23 UTC 2026","passed","Tue Apr 07 07:12:24 UTC 2026","Dashboard — Authenticated Admin","dashboard_test.spec.ts","",""
"","853","Admin status filter pending shows results","chromium","Tue Apr 07 07:12:57 UTC 2026","passed","Tue Apr 07 07:12:58 UTC 2026","Orders — Authenticated Admin","orders_test.spec.ts","",""
"","38198","PATCH /api/orders/:id/status - unauthorized (non-admin)","","Tue Apr 07 07:14:56 UTC 2026","passed","Tue Apr 07 07:15:34 UTC 2026","","k6 Performance Tests","",""
"","133","returns HTTP 401 for wrong password","","Tue Apr 07 07:12:00 UTC 2026","passed","Tue Apr 07 07:12:00 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","249","admin can create a product and receives HTTP 201","","Tue Apr 07 07:12:11 UTC 2026","passed","Tue Apr 07 07:12:11 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"Verify non-admin cannot update order status","10","testUpdateOrderStatusNonAdmin","API Test Suite","Tue Apr 07 07:12:24 UTC 2026","passed","Tue Apr 07 07:12:24 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testUpdateOrderStatusNonAdmin"
"Verify admin can get any order","31","testAdminGetAnyOrder","API Test Suite","Tue Apr 07 07:12:23 UTC 2026","passed","Tue Apr 07 07:12:23 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testAdminGetAnyOrder"
"Verify orders can be filtered by status","33","testListOrdersByStatus","API Test Suite","Tue Apr 07 07:12:24 UTC 2026","passed","Tue Apr 07 07:12:24 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testListOrdersByStatus"
"","1016","User cancel order with confirmation removes order from pending list","chromium","Tue Apr 07 07:13:08 UTC 2026","passed","Tue Apr 07 07:13:09 UTC 2026","Orders — Authenticated User","orders_test.spec.ts","",""
"","38823","GET /api/auth/me","","Tue Apr 07 07:12:50 UTC 2026","passed","Tue Apr 07 07:13:29 UTC 2026","","k6 Performance Tests","",""
"","8","test_list_products_page_navigation","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestListProducts","products_test","",""
"","38197","DELETE /api/orders/:id","","Tue Apr 07 07:14:56 UTC 2026","passed","Tue Apr 07 07:15:35 UTC 2026","","k6 Performance Tests","",""
"Verify health endpoint returns healthy status","67","testHealthEndpoint","API Test Suite","Tue Apr 07 07:12:14 UTC 2026","passed","Tue Apr 07 07:12:14 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpoint"
"Verify get current user fails without token","23","testGetCurrentUserNoToken","API Test Suite","Tue Apr 07 07:12:15 UTC 2026","passed","Tue Apr 07 07:12:15 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testGetCurrentUserNoToken"
"","148","response contains token","","Tue Apr 07 07:12:00 UTC 2026","passed","Tue Apr 07 07:12:00 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"Product detail page displays product name","433","productDetailPageDisplaysProductName","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:16:41 UTC 2026","passed","Tue Apr 07 07:16:41 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","productDetailPageDisplaysProductName"
"","12","returns HTTP 401 without token","","Tue Apr 07 07:12:13 UTC 2026","passed","Tue Apr 07 07:12:13 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"Verify password is not returned in registration response","122","testRegistrationDoesNotReturnPassword","API Test Suite","Tue Apr 07 07:12:16 UTC 2026","passed","Tue Apr 07 07:12:16 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDoesNotReturnPassword"
"Verify update user updates the updated_at timestamp","1056","testUpdateUserUpdatesTimestamp","API Test Suite","Tue Apr 07 07:12:19 UTC 2026","passed","Tue Apr 07 07:12:20 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateUserUpdatesTimestamp"
"","6","returns HTTP 200","","Tue Apr 07 07:12:01 UTC 2026","passed","Tue Apr 07 07:12:01 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"Verify authenticated user can logout","29","testLogout","API Test Suite","Tue Apr 07 07:12:15 UTC 2026","passed","Tue Apr 07 07:12:15 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLogout"
"","845","Admin status filter cancelled shows filtered results or empty state","chromium","Tue Apr 07 07:12:58 UTC 2026","passed","Tue Apr 07 07:12:59 UTC 2026","Orders — Authenticated Admin","orders_test.spec.ts","",""
"","730","Register link is not visible","chromium","Tue Apr 07 07:12:52 UTC 2026","passed","Tue Apr 07 07:12:53 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"","8","category filter response includes filters metadata","","Tue Apr 07 07:12:10 UTC 2026","passed","Tue Apr 07 07:12:10 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","39242","PUT /api/users/:id","","Tue Apr 07 07:13:31 UTC 2026","passed","Tue Apr 07 07:14:11 UTC 2026","","k6 Performance Tests","",""
"","279","login page displays sign in heading","chromium","Tue Apr 07 07:12:33 UTC 2026","passed","Tue Apr 07 07:12:33 UTC 2026","Login","login_test.spec.ts","",""
"Verify health endpoint returns environment information","65","testHealthEndpointEnvironment","API Test Suite","Tue Apr 07 07:12:14 UTC 2026","passed","Tue Apr 07 07:12:14 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointEnvironment"
"Verify create order fails with insufficient stock","25","testCreateOrderInsufficientStock","API Test Suite","Tue Apr 07 07:12:23 UTC 2026","passed","Tue Apr 07 07:12:23 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderInsufficientStock"
"Back to products link navigates to products page","1395","backToProductsLinkNavigatesToProductsPage","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:16:23 UTC 2026","passed","Tue Apr 07 07:16:24 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","backToProductsLinkNavigatesToProductsPage"
"","1","setup","","Tue Apr 07 07:14:54 UTC 2026","passed","Tue Apr 07 07:14:54 UTC 2026","","k6 Performance Tests","",""
"","8","returns HTTP 200 without authentication","","Tue Apr 07 07:12:10 UTC 2026","passed","Tue Apr 07 07:12:10 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","5","test_combined_category_and_search","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestFilterProducts","products_test","",""
"","7","status field value is ok","","Tue Apr 07 07:12:01 UTC 2026","passed","Tue Apr 07 07:12:01 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"","4","test_user_can_delete_own_account","tests","Tue Apr 07 07:12:24 UTC 2026","passed","Tue Apr 07 07:12:24 UTC 2026","TestDeleteUser","user_test","",""
"","6","returns HTTP 401 without token","","Tue Apr 07 07:12:04 UTC 2026","passed","Tue Apr 07 07:12:04 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"Verify update with invalid email format fails","14","testUpdateUserInvalidEmail","API Test Suite","Tue Apr 07 07:12:19 UTC 2026","passed","Tue Apr 07 07:12:19 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateUserInvalidEmail"
"","765","Register link is not visible","chromium","Tue Apr 07 07:12:45 UTC 2026","passed","Tue Apr 07 07:12:46 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"**Risk:** Informational
**Confidence:** 3
**Instances:** 1

**Description:**
The given request has been identified as an authentication request. The 'Other Info' field contains a set of key=value lines which identify any relevant fields. If the request is in a context which has an Authentication Method set to ""Auto-Detect"" then this rule will change the authentication to match the request identified.

**Solution:**
This is an informational alert rather than a vulnerability and so there is nothing to fix.","0","Authentication Request Identified","","Tue Apr 07 07:13:23 UTC 2026","passed","Tue Apr 07 07:13:23 UTC 2026","","Security - ZAP API Scan","",""
"","8","test_create_order_returns_item_details","tests","Tue Apr 07 07:12:19 UTC 2026","passed","Tue Apr 07 07:12:19 UTC 2026","TestCreateOrder","orders_test","",""
"Verify products can be filtered by category","51","testListProductsByCategory","API Test Suite","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsByCategory"
"","4","test_get_user_returns_full_profile","tests","Tue Apr 07 07:12:23 UTC 2026","passed","Tue Apr 07 07:12:23 UTC 2026","TestGetUser","user_test","",""
"","804","User orders page displays heading","chromium","Tue Apr 07 07:13:02 UTC 2026","passed","Tue Apr 07 07:13:03 UTC 2026","Orders — Authenticated User","orders_test.spec.ts","",""
"","6","test_register_with_invalid_email_returns_400","tests","Tue Apr 07 07:12:17 UTC 2026","passed","Tue Apr 07 07:12:17 UTC 2026","TestRegistration","auth_test","",""
"","10","pagination metadata contains expected fields","","Tue Apr 07 07:12:10 UTC 2026","passed","Tue Apr 07 07:12:10 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"Verify authenticated user can list all users","40","testListUsers","API Test Suite","Tue Apr 07 07:12:20 UTC 2026","passed","Tue Apr 07 07:12:20 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsers"
"","5","test_get_product_by_id","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestGetProduct","products_test","",""
"","6","test_update_own_email","tests","Tue Apr 07 07:12:23 UTC 2026","passed","Tue Apr 07 07:12:23 UTC 2026","TestUpdateUser","user_test","",""
"Non-existent email shows error message — AUT Bug A","1232","nonExistentEmailShowsErrorMessage","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:13:18 UTC 2026","broken","Tue Apr 07 07:13:19 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","nonExistentEmailShowsErrorMessage"
"Sign in link is not visible when authenticated","952","signInLinkIsNotVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:19:20 UTC 2026","passed","Tue Apr 07 07:19:21 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signInLinkIsNotVisibleWhenAuthenticated"
"","888","Browse products link navigates to products page","chromium","Tue Apr 07 07:12:31 UTC 2026","passed","Tue Apr 07 07:12:31 UTC 2026","Dashboard — Authenticated Regular User","dashboard_test.spec.ts","",""
"Verify order can be created with multiple items","47","testCreateOrderMultipleItems","API Test Suite","Tue Apr 07 07:12:23 UTC 2026","passed","Tue Apr 07 07:12:24 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderMultipleItems"
"","255","returns HTTP 200 for existing product","","Tue Apr 07 07:12:10 UTC 2026","passed","Tue Apr 07 07:12:10 UTC 2026","Product Endpoints > GET /api/products/:id","products_test.spec.ts","",""
"Verify create order fails with missing items","11","testCreateOrderMissingItems","API Test Suite","Tue Apr 07 07:12:23 UTC 2026","passed","Tue Apr 07 07:12:23 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderMissingItems"
"","803","Dashboard displays user email","chromium","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:23 UTC 2026","Dashboard — Authenticated Admin","dashboard_test.spec.ts","",""
"Attempt to update email to one already in use.","4","test_update_with_duplicate_email_returns_409","tests","Tue Apr 07 07:12:24 UTC 2026","passed","Tue Apr 07 07:12:24 UTC 2026","TestUpdateUser","user_test","",""
"Verify authenticated user can create an order","42","testCreateOrder","API Test Suite","Tue Apr 07 07:12:24 UTC 2026","passed","Tue Apr 07 07:12:24 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrder"
"","314","soft deleted user has is_active set to false","","Tue Apr 07 07:12:19 UTC 2026","passed","Tue Apr 07 07:12:20 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"","80","pagination metadata contains expected fields","","Tue Apr 07 07:12:04 UTC 2026","passed","Tue Apr 07 07:12:04 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"","5","test_filter_by_category","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestFilterProducts","products_test","",""
"Register page displays Create Account heading","491","registerPageDisplaysCreateAccountHeading","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:14:45 UTC 2026","passed","Tue Apr 07 07:14:45 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","registerPageDisplaysCreateAccountHeading"
"","76","returns HTTP 409 on duplicate email","","Tue Apr 07 07:12:00 UTC 2026","passed","Tue Apr 07 07:12:00 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Empty password shows validation error","1138","emptyPasswordShowsValidationError","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:13:05 UTC 2026","failed","Tue Apr 07 07:13:06 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","emptyPasswordShowsValidationError"
"","3","test_logout_returns_success","tests","Tue Apr 07 07:12:18 UTC 2026","passed","Tue Apr 07 07:12:18 UTC 2026","TestLogout","auth_test","",""
"Verify get non-existent user returns 404","15","testGetNonExistentUser","API Test Suite","Tue Apr 07 07:12:18 UTC 2026","passed","Tue Apr 07 07:12:18 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetNonExistentUser"
"","4","test_get_nonexistent_order_returns_404","tests","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","TestGetOrder","orders_test","",""
"","10","test_admin_can_update_status_to_processing","tests","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","247","Unauthenticated access to orders redirects to login","chromium","Tue Apr 07 07:12:55 UTC 2026","passed","Tue Apr 07 07:12:55 UTC 2026","Orders — Unauthenticated","orders_test.spec.ts","",""
"","38203","GET /api/orders","","Tue Apr 07 07:14:54 UTC 2026","passed","Tue Apr 07 07:15:32 UTC 2026","","k6 Performance Tests","",""
"","29923","Health Tests","","Tue Apr 07 07:21:05 UTC 2026","passed","Tue Apr 07 07:21:35 UTC 2026","","JMeter Performance Tests","",""
"","8","response body conforms to health schema","","Tue Apr 07 07:12:01 UTC 2026","passed","Tue Apr 07 07:12:01 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"Search with no matches shows no products found message","1446","searchWithNoMatchesShowsNoProductsFoundMessage","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:16:08 UTC 2026","passed","Tue Apr 07 07:16:10 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","searchWithNoMatchesShowsNoProductsFoundMessage"
"","323","new order status is pending","","Tue Apr 07 07:12:02 UTC 2026","passed","Tue Apr 07 07:12:02 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","7","test_admin_can_update_product_name","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestUpdateProduct","products_test","",""
"","3","test_user_cannot_update_other_user","tests","Tue Apr 07 07:12:24 UTC 2026","passed","Tue Apr 07 07:12:24 UTC 2026","TestUpdateUser","user_test","",""
"","2","test_invalid_route_returns_404","tests","Tue Apr 07 07:12:18 UTC 2026","passed","Tue Apr 07 07:12:18 UTC 2026","TestNotFound","health_test","",""
"Get order detail should include item breakdown.","12","test_get_order_with_items","tests","Tue Apr 07 07:12:20 UTC 2026","passed","Tue Apr 07 07:12:20 UTC 2026","TestGetOrder","orders_test","",""
"","817","Dashboard link navigates to dashboard page","chromium","Tue Apr 07 07:12:53 UTC 2026","passed","Tue Apr 07 07:12:54 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"User should see their own orders.","12","test_list_own_orders","tests","Tue Apr 07 07:12:20 UTC 2026","passed","Tue Apr 07 07:12:20 UTC 2026","TestListOrders","orders_test","",""
"Verify login fails with missing password","25","testLoginMissingPassword","API Test Suite","Tue Apr 07 07:12:15 UTC 2026","passed","Tue Apr 07 07:12:15 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginMissingPassword"
"Login page displays Sign In heading","705","loginPageDisplaysSignInHeading","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:13:14 UTC 2026","passed","Tue Apr 07 07:13:15 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","loginPageDisplaysSignInHeading"
"","135","returns HTTP 403 or 404 when updating another users data","","Tue Apr 07 07:12:19 UTC 2026","passed","Tue Apr 07 07:12:19 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"Brand link is visible","510","brandLinkIsVisible","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:18:21 UTC 2026","passed","Tue Apr 07 07:18:22 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","brandLinkIsVisible"
"Verify list users fails without authentication","12","testListUsersNoAuth","API Test Suite","Tue Apr 07 07:12:19 UTC 2026","passed","Tue Apr 07 07:12:19 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersNoAuth"
"Verify registration returns user ID","136","testRegistrationReturnsUserId","API Test Suite","Tue Apr 07 07:12:16 UTC 2026","passed","Tue Apr 07 07:12:16 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationReturnsUserId"
"","4","test_order_fields_in_listing","tests","Tue Apr 07 07:12:20 UTC 2026","passed","Tue Apr 07 07:12:20 UTC 2026","TestListOrders","orders_test","",""
"","337","register link navigates to register page","chromium","Tue Apr 07 07:12:37 UTC 2026","passed","Tue Apr 07 07:12:38 UTC 2026","Login","login_test.spec.ts","",""
"Verify registration fails with invalid email format","21","testRegistrationInvalidEmail","API Test Suite","Tue Apr 07 07:12:16 UTC 2026","passed","Tue Apr 07 07:12:16 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationInvalidEmail"
"","13","test_user_can_cancel_pending_order","tests","Tue Apr 07 07:12:22 UTC 2026","passed","Tue Apr 07 07:12:22 UTC 2026","TestCancelOrder","orders_test","",""
"Verify non-admin cannot create product","17","testCreateProductNonAdmin","API Test Suite","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductNonAdmin"
"Verify get user fails without authentication","22","testGetUserNoAuth","API Test Suite","Tue Apr 07 07:12:18 UTC 2026","passed","Tue Apr 07 07:12:18 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetUserNoAuth"
"","3","test_health_includes_timestamp","tests","Tue Apr 07 07:12:18 UTC 2026","passed","Tue Apr 07 07:12:18 UTC 2026","TestHealthEndpoint","health_test","",""
"","806","View all orders link navigates to orders page","chromium","Tue Apr 07 07:12:31 UTC 2026","passed","Tue Apr 07 07:12:32 UTC 2026","Dashboard — Authenticated Regular User","dashboard_test.spec.ts","",""
"Register link is not visible when authenticated","1126","registerLinkIsNotVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:19:07 UTC 2026","passed","Tue Apr 07 07:19:08 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","registerLinkIsNotVisibleWhenAuthenticated"
"","74","response contains orders array and pagination object","","Tue Apr 07 07:12:03 UTC 2026","passed","Tue Apr 07 07:12:04 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"Verify admin can soft delete product","45","testDeleteProduct","API Test Suite","Tue Apr 07 07:12:21 UTC 2026","passed","Tue Apr 07 07:12:21 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testDeleteProduct"
"","312","admin can retrieve any user","","Tue Apr 07 07:12:17 UTC 2026","passed","Tue Apr 07 07:12:17 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"Clear button resets search results","1252","clearButtonResetsSearchResults","SQA Automation Lab — Selenium UI Suite","Tue Apr 07 07:15:37 UTC 2026","passed","Tue Apr 07 07:15:38 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","clearButtonResetsSearchResults"
