"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Order quantity exceeding available stock should fail.","8","test_create_order_exceeding_stock_returns_400","tests","Fri May 15 14:35:32 UTC 2026","passed","Fri May 15 14:35:32 UTC 2026","TestCreateOrder","orders_test","",""
"Verify update order status fails without authentication","14","testUpdateOrderStatusNoAuth","API Test Suite","Fri May 15 14:35:46 UTC 2026","passed","Fri May 15 14:35:46 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testUpdateOrderStatusNoAuth"
"","817","Admin orders page displays order cards","chromium","Fri May 15 14:36:17 UTC 2026","passed","Fri May 15 14:36:18 UTC 2026","Orders — Authenticated Admin","orders_test.spec.ts","",""
"","37962","Step 5: Create order","","Fri May 15 14:39:00 UTC 2026","passed","Fri May 15 14:39:38 UTC 2026","","k6 Performance Tests","",""
"","70","returns HTTP 403 for non-admin authenticated user","","Fri May 15 14:35:26 UTC 2026","passed","Fri May 15 14:35:26 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"Verify product with decimal price is created correctly","25","testCreateProductDecimalPrice","API Test Suite","Fri May 15 14:35:42 UTC 2026","passed","Fri May 15 14:35:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductDecimalPrice"
"","349","Sign in link is visible","chromium","Fri May 15 14:36:00 UTC 2026","passed","Fri May 15 14:36:00 UTC 2026","Navbar — Unauthenticated","navbar_test.spec.ts","",""
"","5","test_admin_can_update_product_name","tests","Fri May 15 14:35:35 UTC 2026","passed","Fri May 15 14:35:35 UTC 2026","TestUpdateProduct","products_test","",""
"Products link is visible","550","productsLinkIsVisible","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:41:57 UTC 2026","passed","Fri May 15 14:41:57 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","productsLinkIsVisible"
"","784","Orders link is visible","chromium","Fri May 15 14:36:11 UTC 2026","passed","Fri May 15 14:36:11 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"","74","pagination metadata contains expected fields","","Fri May 15 14:35:30 UTC 2026","passed","Fri May 15 14:35:30 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"","2","test_get_current_user_with_invalid_token_returns_403","tests","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","TestCurrentUser","auth_test","",""
"","312","admin can update any user","","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:32 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"Verify registration returns user ID","116","testRegistrationReturnsUserId","API Test Suite","Fri May 15 14:35:38 UTC 2026","passed","Fri May 15 14:35:38 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationReturnsUserId"
"Invalid email format shows validation error — AUT Bug B","1138","invalidEmailFormatShowsValidationError","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:36:19 UTC 2026","failed","Fri May 15 14:36:20 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","invalidEmailFormatShowsValidationError"
"","363","returns HTTP 200 for own order","","Fri May 15 14:35:18 UTC 2026","passed","Fri May 15 14:35:18 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","5661","Empty last name shows validation error","chromium","Fri May 15 14:37:10 UTC 2026","failed","Fri May 15 14:37:16 UTC 2026","Register","register_test.spec.ts","",""
"","4","test_list_orders_pagination","tests","Fri May 15 14:35:32 UTC 2026","passed","Fri May 15 14:35:32 UTC 2026","TestListOrders","orders_test","",""
"Verify admin can cancel any pending order","53","testAdminCancelAnyOrder","API Test Suite","Fri May 15 14:35:45 UTC 2026","passed","Fri May 15 14:35:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testAdminCancelAnyOrder"
"","9","test_admin_can_update_status_to_processing","tests","Fri May 15 14:35:33 UTC 2026","passed","Fri May 15 14:35:33 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","37962","Step 3: Browse products","","Fri May 15 14:38:58 UTC 2026","passed","Fri May 15 14:39:36 UTC 2026","","k6 Performance Tests","",""
"","251","creating with minimum fields returns 201 and stock defaults to zero","","Fri May 15 14:35:25 UTC 2026","passed","Fri May 15 14:35:25 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","7","response body conforms to paginated products schema","","Fri May 15 14:35:23 UTC 2026","passed","Fri May 15 14:35:23 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","321","new order status is pending","","Fri May 15 14:35:15 UTC 2026","passed","Fri May 15 14:35:15 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"Brand link is visible","437","brandLinkIsVisible","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:41:20 UTC 2026","passed","Fri May 15 14:41:21 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","brandLinkIsVisible"
"","2","test_create_order_without_auth_returns_401","tests","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","TestCreateOrder","orders_test","",""
"Verify list orders fails without authentication","11","testListOrdersNoAuth","API Test Suite","Fri May 15 14:35:45 UTC 2026","passed","Fri May 15 14:35:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testListOrdersNoAuth"
"Orders that have progressed past pending cannot be cancelled.","13","test_cannot_cancel_non_pending_order","tests","Fri May 15 14:35:34 UTC 2026","passed","Fri May 15 14:35:34 UTC 2026","TestCancelOrder","orders_test","",""
"","5","test_register_duplicate_email_returns_409","tests","Fri May 15 14:35:30 UTC 2026","passed","Fri May 15 14:35:30 UTC 2026","TestRegistration","auth_test","",""
"","5","test_admin_can_update_product_price","tests","Fri May 15 14:35:35 UTC 2026","passed","Fri May 15 14:35:35 UTC 2026","TestUpdateProduct","products_test","",""
"Verify health endpoint rejects POST method","32","testHealthEndpointRejectsPost","API Test Suite","Fri May 15 14:35:35 UTC 2026","passed","Fri May 15 14:35:35 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointRejectsPost"
"","2","test_health_reports_healthy_status","tests","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","TestHealthEndpoint","health_test","",""
"Verify product has all required fields","53","testGetProductRequiredFields","API Test Suite","Fri May 15 14:35:42 UTC 2026","passed","Fri May 15 14:35:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testGetProductRequiredFields"
"","267","Product detail page displays stock status","chromium","Fri May 15 14:36:45 UTC 2026","passed","Fri May 15 14:36:46 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"","37963","Step 1: Register new user","","Fri May 15 14:38:56 UTC 2026","passed","Fri May 15 14:39:34 UTC 2026","","k6 Performance Tests","",""
"","74","returns correct user data for the token owner","","Fri May 15 14:35:14 UTC 2026","passed","Fri May 15 14:35:14 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"Verify health endpoint returns environment information","55","testHealthEndpointEnvironment","API Test Suite","Fri May 15 14:35:35 UTC 2026","passed","Fri May 15 14:35:35 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointEnvironment"
"","3","test_register_without_email_returns_400","tests","Fri May 15 14:35:30 UTC 2026","passed","Fri May 15 14:35:30 UTC 2026","TestRegistration","auth_test","",""
"Register page displays Create Account heading","422","registerPageDisplaysCreateAccountHeading","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:37:52 UTC 2026","passed","Fri May 15 14:37:52 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","registerPageDisplaysCreateAccountHeading"
"","263","Unauthenticated access to orders redirects to login","chromium","Fri May 15 14:36:16 UTC 2026","passed","Fri May 15 14:36:16 UTC 2026","Orders — Unauthenticated","orders_test.spec.ts","",""
"","248","returns HTTP 404 for non-existent product","","Fri May 15 14:35:29 UTC 2026","passed","Fri May 15 14:35:29 UTC 2026","Product Endpoints > DELETE /api/products/:id","products_test.spec.ts","",""
"Non-existent email shows error message — AUT Bug A","1485","nonExistentEmailShowsErrorMessage","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:36:28 UTC 2026","failed","Fri May 15 14:36:29 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","nonExistentEmailShowsErrorMessage"
"","71","returns HTTP 409 when updating email to one already in use","","Fri May 15 14:35:32 UTC 2026","passed","Fri May 15 14:35:32 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","2","test_root_lists_available_endpoints","tests","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","TestRootEndpoint","health_test","",""
"Verify admin can get any order","30","testAdminGetAnyOrder","API Test Suite","Fri May 15 14:35:45 UTC 2026","passed","Fri May 15 14:35:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testAdminGetAnyOrder"
"","787","Dashboard link navigates to dashboard page","chromium","Fri May 15 14:36:08 UTC 2026","passed","Fri May 15 14:36:09 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"","4","test_list_users_excludes_passwords","tests","Fri May 15 14:35:35 UTC 2026","passed","Fri May 15 14:35:35 UTC 2026","TestListUsers","user_test","",""
"Product detail page displays stock status","387","productDetailPageDisplaysStockStatus","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:39:52 UTC 2026","failed","Fri May 15 14:39:52 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","productDetailPageDisplaysStockStatus"
"Regular users should not be able to view other users' profiles.","3","test_user_cannot_view_other_user","tests","Fri May 15 14:35:35 UTC 2026","passed","Fri May 15 14:35:35 UTC 2026","TestGetUser","user_test","",""
"Verify non-admin cannot delete product","15","testDeleteProductNonAdmin","API Test Suite","Fri May 15 14:35:42 UTC 2026","passed","Fri May 15 14:35:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testDeleteProductNonAdmin"
"","7","returns HTTP 401 for non-existent email","","Fri May 15 14:35:14 UTC 2026","passed","Fri May 15 14:35:14 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","3","test_admin_can_delete_product","tests","Fri May 15 14:35:35 UTC 2026","passed","Fri May 15 14:35:35 UTC 2026","TestDeleteProduct","products_test","",""
"","4","test_get_current_user","tests","Fri May 15 14:35:30 UTC 2026","passed","Fri May 15 14:35:30 UTC 2026","TestCurrentUser","auth_test","",""
"","73","returns HTTP 200 for own user","","Fri May 15 14:35:30 UTC 2026","passed","Fri May 15 14:35:30 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","4","test_cancel_nonexistent_order_returns_404","tests","Fri May 15 14:35:34 UTC 2026","passed","Fri May 15 14:35:34 UTC 2026","TestCancelOrder","orders_test","",""
"","66","test_register_does_not_return_password","tests","Fri May 15 14:35:30 UTC 2026","passed","Fri May 15 14:35:30 UTC 2026","TestRegistration","auth_test","",""
"","815","valid login renders authenticated navbar state","chromium","Fri May 15 14:35:55 UTC 2026","passed","Fri May 15 14:35:56 UTC 2026","Login","login_test.spec.ts","",""
"Verify create order fails with zero quantity","17","testCreateOrderZeroQuantity","API Test Suite","Fri May 15 14:35:45 UTC 2026","passed","Fri May 15 14:35:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderZeroQuantity"
"Verify admin can create a new product","55","testCreateProduct","API Test Suite","Fri May 15 14:35:42 UTC 2026","passed","Fri May 15 14:35:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProduct"
"","39234","PUT /api/users/:id","","Fri May 15 14:36:52 UTC 2026","passed","Fri May 15 14:37:31 UTC 2026","","k6 Performance Tests","",""
"Verify create product fails with missing name","14","testCreateProductMissingName","API Test Suite","Fri May 15 14:35:42 UTC 2026","passed","Fri May 15 14:35:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductMissingName"
"","70","returns HTTP 401 without token","","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","11","test_user_can_cancel_pending_order","tests","Fri May 15 14:35:34 UTC 2026","passed","Fri May 15 14:35:34 UTC 2026","TestCancelOrder","orders_test","",""
"Create an order as admin, verify another user can't see it.","76","test_user_cannot_view_other_users_order","tests","Fri May 15 14:35:33 UTC 2026","passed","Fri May 15 14:35:33 UTC 2026","TestGetOrder","orders_test","",""
"","814","Dashboard link navigates to dashboard page","chromium","Fri May 15 14:36:15 UTC 2026","passed","Fri May 15 14:36:15 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"","38124","GET /api/products/:id","","Fri May 15 14:37:33 UTC 2026","passed","Fri May 15 14:38:11 UTC 2026","","k6 Performance Tests","",""
"Sign out button clears session and redirects to login","1421","signOutButtonClearsSessionAndRedirectsToLogin","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:42:29 UTC 2026","passed","Fri May 15 14:42:31 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signOutButtonClearsSessionAndRedirectsToLogin"
"","63","test_login_with_wrong_password_returns_401","tests","Fri May 15 14:35:30 UTC 2026","passed","Fri May 15 14:35:30 UTC 2026","TestLogin","auth_test","",""
"","38213","GET /api/orders","","Fri May 15 14:38:15 UTC 2026","passed","Fri May 15 14:38:53 UTC 2026","","k6 Performance Tests","",""
"","72","returns HTTP 200 when updating own user","","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","5645","Empty email shows validation error","chromium","Fri May 15 14:37:17 UTC 2026","failed","Fri May 15 14:37:23 UTC 2026","Register","register_test.spec.ts","",""
"","29885","Health Tests","","Fri May 15 14:39:48 UTC 2026","passed","Fri May 15 14:40:18 UTC 2026","","JMeter Performance Tests","",""
"Verify create order fails without authentication","18","testCreateOrderNoAuth","API Test Suite","Fri May 15 14:35:45 UTC 2026","passed","Fri May 15 14:35:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderNoAuth"
"","451","Pagination next button advances to page 2","chromium","Fri May 15 14:36:55 UTC 2026","passed","Fri May 15 14:36:55 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","70","returns HTTP 200 when soft deleting own account","","Fri May 15 14:35:32 UTC 2026","passed","Fri May 15 14:35:32 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"Verify list users fails without authentication","18","testListUsersNoAuth","API Test Suite","Fri May 15 14:35:40 UTC 2026","passed","Fri May 15 14:35:40 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersNoAuth"
"Verify default pagination limit","57","testListUsersDefaultPaginationLimit","API Test Suite","Fri May 15 14:35:40 UTC 2026","passed","Fri May 15 14:35:40 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersDefaultPaginationLimit"
"Verify registration fails with weak password","19","testRegistrationWeakPassword","API Test Suite","Fri May 15 14:35:38 UTC 2026","passed","Fri May 15 14:35:38 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationWeakPassword"
"","30025","Product Tests","","Fri May 15 14:41:33 UTC 2026","passed","Fri May 15 14:42:03 UTC 2026","","JMeter Performance Tests","",""
"Verify create product fails with negative stock","14","testCreateProductNegativeStock","API Test Suite","Fri May 15 14:35:42 UTC 2026","passed","Fri May 15 14:35:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductNegativeStock"
"","7","content-type is application/json","","Fri May 15 14:35:14 UTC 2026","passed","Fri May 15 14:35:14 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"Create two products and order both.","14","test_create_order_with_multiple_items","tests","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","TestCreateOrder","orders_test","",""
"","4","test_create_order_with_empty_items_returns_400","tests","Fri May 15 14:35:32 UTC 2026","passed","Fri May 15 14:35:32 UTC 2026","TestCreateOrder","orders_test","",""
"","1190","Admin all status filter options are selectable","chromium","Fri May 15 14:36:26 UTC 2026","passed","Fri May 15 14:36:27 UTC 2026","Orders — Authenticated Admin","orders_test.spec.ts","",""
"","253","partial update — stock quantity — is supported","","Fri May 15 14:35:27 UTC 2026","passed","Fri May 15 14:35:27 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"Verify update product updates the updated_at timestamp","1096","testUpdateProductUpdatesTimestamp","API Test Suite","Fri May 15 14:35:43 UTC 2026","passed","Fri May 15 14:35:44 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testUpdateProductUpdatesTimestamp"
"Stock should decrease after order creation.","9","test_create_order_reduces_stock","tests","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","TestCreateOrder","orders_test","",""
"","4","test_list_users_returns_paginated_results","tests","Fri May 15 14:35:35 UTC 2026","passed","Fri May 15 14:35:35 UTC 2026","TestListUsers","user_test","",""
"","767","Dashboard link is visible","chromium","Fri May 15 14:36:11 UTC 2026","passed","Fri May 15 14:36:12 UTC 2026","Navbar — Authenticated Regular User","navbar_test.spec.ts","",""
"","5640","Invalid email format shows validation error","chromium","Fri May 15 14:37:24 UTC 2026","failed","Fri May 15 14:37:30 UTC 2026","Register","register_test.spec.ts","",""
"","853","User order error message shown on invalid product","chromium","Fri May 15 14:36:51 UTC 2026","passed","Fri May 15 14:36:52 UTC 2026","Product Detail — Authenticated User","product_detail_test.spec.ts","",""
"","501","non-existent email stays on login page","chromium","Fri May 15 14:35:58 UTC 2026","passed","Fri May 15 14:35:58 UTC 2026","Login","login_test.spec.ts","",""
"","5","content-type is application/json","","Fri May 15 14:35:14 UTC 2026","passed","Fri May 15 14:35:14 UTC 2026","Health Endpoints > GET /","health_test.spec.ts","",""
"Verify user can get their own order details","64","testGetOwnOrder","API Test Suite","Fri May 15 14:35:45 UTC 2026","passed","Fri May 15 14:35:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testGetOwnOrder"
"","772","Dashboard page displays welcome heading","chromium","Fri May 15 14:35:49 UTC 2026","passed","Fri May 15 14:35:50 UTC 2026","Dashboard — Authenticated Regular User","dashboard_test.spec.ts","",""
"","848","Orders link navigates to orders page","chromium","Fri May 15 14:36:07 UTC 2026","passed","Fri May 15 14:36:08 UTC 2026","Navbar — Authenticated Admin","navbar_test.spec.ts","",""
"","2","test_root_returns_200","tests","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","TestRootEndpoint","health_test","",""
"","73","returns HTTP 200 with valid token","","Fri May 15 14:35:29 UTC 2026","passed","Fri May 15 14:35:29 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"","7","test_regular_user_cannot_update_status","tests","Fri May 15 14:35:34 UTC 2026","passed","Fri May 15 14:35:34 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","2","test_login_without_email_returns_400","tests","Fri May 15 14:35:30 UTC 2026","passed","Fri May 15 14:35:30 UTC 2026","TestLogin","auth_test","",""
"Register link is visible when unauthenticated","508","registerLinkIsVisibleWhenUnauthenticated","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:42:09 UTC 2026","passed","Fri May 15 14:42:10 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","registerLinkIsVisibleWhenUnauthenticated"
"Orders link is not visible when unauthenticated","499","ordersLinkIsNotVisibleWhenUnauthenticated","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:41:43 UTC 2026","passed","Fri May 15 14:41:44 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","ordersLinkIsNotVisibleWhenUnauthenticated"
"Wrong password shows error message — AUT Bug A","1312","wrongPasswordShowsErrorMessage","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:36:45 UTC 2026","failed","Fri May 15 14:36:47 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","wrongPasswordShowsErrorMessage"
"","814","View all orders link navigates to orders page","chromium","Fri May 15 14:35:53 UTC 2026","passed","Fri May 15 14:35:53 UTC 2026","Dashboard — Authenticated Regular User","dashboard_test.spec.ts","",""
"","322","response contains order with items","","Fri May 15 14:35:14 UTC 2026","passed","Fri May 15 14:35:15 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","258","Invalid product id renders error state","chromium","Fri May 15 14:36:47 UTC 2026","passed","Fri May 15 14:36:47 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"","280","Register page displays create account heading","chromium","Fri May 15 14:37:02 UTC 2026","passed","Fri May 15 14:37:02 UTC 2026","Register","register_test.spec.ts","",""
"Orders page displays order cards","1005","ordersPageDisplaysOrderCards","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:40:21 UTC 2026","passed","Fri May 15 14:40:22 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","ordersPageDisplaysOrderCards"
"","8","returns HTTP 400 for password shorter than minimum length","","Fri May 15 14:35:13 UTC 2026","passed","Fri May 15 14:35:13 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Unauthenticated access to orders redirects to login — AUT Bug A","286","unauthenticatedAccessToOrdersRedirectsToLogin","SQA Automation Lab — Selenium UI Suite","Fri May 15 14:40:40 UTC 2026","passed","Fri May 15 14:40:40 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","unauthenticatedAccessToOrdersRedirectsToLogin"
"Verify create product fails without authentication","11","testCreateProductNoAuth","API Test Suite","Fri May 15 14:35:42 UTC 2026","passed","Fri May 15 14:35:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductNoAuth"
"","784","Dashboard displays user name","chromium","Fri May 15 14:35:44 UTC 2026","passed","Fri May 15 14:35:45 UTC 2026","Dashboard — Authenticated Admin","dashboard_test.spec.ts","",""
"","3","test_logout_without_token_returns_401","tests","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","TestLogout","auth_test","",""
"","2","test_health_includes_uptime","tests","Fri May 15 14:35:31 UTC 2026","passed","Fri May 15 14:35:31 UTC 2026","TestHealthEndpoint","health_test","",""
"","889","User status filter pending shows results","chromium","Fri May 15 14:36:39 UTC 2026","passed","Fri May 15 14:36:40 UTC 2026","Orders — Authenticated User","orders_test.spec.ts","",""
"","38213","POST /api/orders","","Fri May 15 14:38:14 UTC 2026","passed","Fri May 15 14:38:52 UTC 2026","","k6 Performance Tests","",""
"Verify authenticated user can logout","26","testLogout","API Test Suite","Fri May 15 14:35:37 UTC 2026","passed","Fri May 15 14:35:37 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLogout"
"Verify get user fails without authentication","26","testGetUserNoAuth","API Test Suite","Fri May 15 14:35:40 UTC 2026","passed","Fri May 15 14:35:40 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetUserNoAuth"
"Verify health endpoint returns uptime information","76","testHealthEndpointUptime","API Test Suite","Fri May 15 14:35:35 UTC 2026","passed","Fri May 15 14:35:35 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointUptime"
"Verify users list does not include passwords","53","testListUsersDoesNotReturnPasswords","API Test Suite","Fri May 15 14:35:40 UTC 2026","passed","Fri May 15 14:35:40 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersDoesNotReturnPasswords"
"Verify admin can retrieve any user","28","testAdminGetAnyUser","API Test Suite","Fri May 15 14:35:39 UTC 2026","passed","Fri May 15 14:35:39 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testAdminGetAnyUser"
"","71","returns HTTP 400 for empty items array","","Fri May 15 14:35:16 UTC 2026","passed","Fri May 15 14:35:16 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","3","test_list_products_respects_limit","tests","Fri May 15 14:35:34 UTC 2026","passed","Fri May 15 14:35:34 UTC 2026","TestListProducts","products_test","",""
