"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","74","returns HTTP 200 with valid token","","Sat Mar 14 02:03:55 UTC 2026","passed","Sat Mar 14 02:03:55 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"Authenticated user sees product cards","728","authenticatedUserSeesProductCards","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:09:09 UTC 2026","broken","Sat Mar 14 02:09:10 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","authenticatedUserSeesProductCards"
"","327","returns HTTP 400 when cancelling a non-pending order","","Sat Mar 14 02:04:04 UTC 2026","passed","Sat Mar 14 02:04:05 UTC 2026","Order Endpoints > DELETE /api/orders/:id","orders_test.spec.ts","",""
"","38166","PATCH /api/orders/:id/status - admin","","Sat Mar 14 02:06:58 UTC 2026","passed","Sat Mar 14 02:07:36 UTC 2026","","k6 Performance Tests","",""
"","2","test_create_product_without_name_returns_400","tests","Sat Mar 14 02:04:11 UTC 2026","passed","Sat Mar 14 02:04:11 UTC 2026","TestCreateProduct","products_test","",""
"Cancel button exits edit mode without saving","636","cancelButtonExitsEditModeWithoutSaving","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:13:09 UTC 2026","broken","Sat Mar 14 02:13:10 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","cancelButtonExitsEditModeWithoutSaving"
"","38507","Step 5: Create order","","Sat Mar 14 02:07:42 UTC 2026","passed","Sat Mar 14 02:08:21 UTC 2026","","k6 Performance Tests","",""
"","3","test_admin_can_view_any_user","tests","Sat Mar 14 02:04:12 UTC 2026","passed","Sat Mar 14 02:04:12 UTC 2026","TestGetUser","user_test","",""
"","316","returns HTTP 403 for non-admin authenticated user","","Sat Mar 14 02:04:10 UTC 2026","passed","Sat Mar 14 02:04:11 UTC 2026","Product Endpoints > DELETE /api/products/:id","products_test.spec.ts","",""
"Verify login fails with missing email","29","testLoginMissingEmail","API Test Suite","Sat Mar 14 02:04:27 UTC 2026","passed","Sat Mar 14 02:04:27 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginMissingEmail"
"","71","returns HTTP 400 for empty update body","","Sat Mar 14 02:04:13 UTC 2026","passed","Sat Mar 14 02:04:13 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","3","test_delete_nonexistent_user_returns_404","tests","Sat Mar 14 02:04:13 UTC 2026","passed","Sat Mar 14 02:04:13 UTC 2026","TestDeleteUser","user_test","",""
"Verify authenticated user can list all users","46","testListUsers","API Test Suite","Sat Mar 14 02:04:31 UTC 2026","passed","Sat Mar 14 02:04:31 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsers"
"Register link is visible when unauthenticated","10329","registerLinkIsVisibleWhenUnauthenticated","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:16:41 UTC 2026","broken","Sat Mar 14 02:16:51 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","registerLinkIsVisibleWhenUnauthenticated"
"","5267","pagination next button advances to page 2","chromium","Sat Mar 14 02:22:20 UTC 2026","failed","Sat Mar 14 02:22:26 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"Verify empty category filter returns all products","38","testListProductsEmptyCategoryFilter","API Test Suite","Sat Mar 14 02:04:33 UTC 2026","passed","Sat Mar 14 02:04:33 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsEmptyCategoryFilter"
"","30079","search with no matches shows no products found message","chromium","Sat Mar 14 02:21:18 UTC 2026","broken","Sat Mar 14 02:21:48 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","70","returns HTTP 200 when soft deleting own account","","Sat Mar 14 02:04:14 UTC 2026","passed","Sat Mar 14 02:04:14 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"Products link is visible","10350","productsLinkIsVisible","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:16:08 UTC 2026","broken","Sat Mar 14 02:16:18 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","productsLinkIsVisible"
"","2","test_regular_user_cannot_delete_product","tests","Sat Mar 14 02:04:12 UTC 2026","passed","Sat Mar 14 02:04:12 UTC 2026","TestDeleteProduct","products_test","",""
"**Risk:** Informational
**Confidence:** 3
**Instances:** 1

**Description:**
The given request has been identified as an authentication request. The 'Other Info' field contains a set of key=value lines which identify any relevant fields. If the request is in a context which has an Authentication Method set to ""Auto-Detect"" then this rule will change the authentication to match the request identified.

**Solution:**
This is an informational alert rather than a vulnerability and so there is nothing to fix.","0","Authentication Request Identified","","Sat Mar 14 02:05:18 UTC 2026","passed","Sat Mar 14 02:05:18 UTC 2026","","Security - ZAP API Scan","",""
"","5540","dashboard displays user role","chromium","Sat Mar 14 02:04:35 UTC 2026","failed","Sat Mar 14 02:04:41 UTC 2026","Dashboard — Authenticated","dashboard_test.spec.ts","",""
"","258","partial update — stock quantity — is supported","","Sat Mar 14 02:04:08 UTC 2026","passed","Sat Mar 14 02:04:09 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","5277","product detail page displays product price","chromium","Sat Mar 14 02:17:48 UTC 2026","failed","Sat Mar 14 02:17:54 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"Verify create order fails with missing items","18","testCreateOrderMissingItems","API Test Suite","Sat Mar 14 02:04:35 UTC 2026","passed","Sat Mar 14 02:04:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderMissingItems"
"Verify password is not included in user response","24","testGetUserDoesNotReturnPassword","API Test Suite","Sat Mar 14 02:04:30 UTC 2026","passed","Sat Mar 14 02:04:30 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetUserDoesNotReturnPassword"
"Brand link navigates to products page","10329","brandLinkNavigatesToProductsPage","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:14:40 UTC 2026","broken","Sat Mar 14 02:14:50 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","brandLinkNavigatesToProductsPage"
"Cancel order with confirmation removes order from pending list — AUT Bug C","0","cancelOrderWithConfirmationRemovesOrderFromPendingList","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:12:42 UTC 2026","skipped","Sat Mar 14 02:12:42 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","cancelOrderWithConfirmationRemovesOrderFromPendingList"
"","4","test_update_nonexistent_product_returns_404","tests","Sat Mar 14 02:04:12 UTC 2026","passed","Sat Mar 14 02:04:12 UTC 2026","TestUpdateProduct","products_test","",""
"","1","test_list_orders_without_auth_returns_401","tests","Sat Mar 14 02:04:09 UTC 2026","passed","Sat Mar 14 02:04:09 UTC 2026","TestListOrders","orders_test","",""
"Verify health check works with GET method","39","testHealthEndpointGetMethod","API Test Suite","Sat Mar 14 02:04:25 UTC 2026","passed","Sat Mar 14 02:04:25 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointGetMethod"
"Verify create product fails with negative stock","12","testCreateProductNegativeStock","API Test Suite","Sat Mar 14 02:04:32 UTC 2026","passed","Sat Mar 14 02:04:32 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductNegativeStock"
"","5","returns HTTP 401 without token","","Sat Mar 14 02:03:55 UTC 2026","passed","Sat Mar 14 02:03:55 UTC 2026","Authentication Endpoints > POST /api/auth/logout","auth_test.spec.ts","",""
"","5267","sign in link navigates to login page","chromium","Sat Mar 14 02:25:14 UTC 2026","failed","Sat Mar 14 02:25:19 UTC 2026","Register","register_test.spec.ts","",""
"","38507","Step 3: Browse products","","Sat Mar 14 02:07:40 UTC 2026","passed","Sat Mar 14 02:08:19 UTC 2026","","k6 Performance Tests","",""
"","7","search parameter returns HTTP 200","","Sat Mar 14 02:04:05 UTC 2026","passed","Sat Mar 14 02:04:05 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","186","dashboard link is not visible when unauthenticated","chromium","Sat Mar 14 02:10:42 UTC 2026","passed","Sat Mar 14 02:10:43 UTC 2026","Navigation — Unauthenticated","navigation_test.spec.ts","",""
"Orders that have progressed past pending cannot be cancelled.","24","test_cannot_cancel_non_pending_order","tests","Sat Mar 14 02:04:11 UTC 2026","passed","Sat Mar 14 02:04:11 UTC 2026","TestCancelOrder","orders_test","",""
"","15","returns HTTP 400 when password is missing","","Sat Mar 14 02:03:54 UTC 2026","passed","Sat Mar 14 02:03:54 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"","3","test_get_product_by_id","tests","Sat Mar 14 02:04:11 UTC 2026","passed","Sat Mar 14 02:04:11 UTC 2026","TestGetProduct","products_test","",""
"Verify password is not returned in registration response","120","testRegistrationDoesNotReturnPassword","API Test Suite","Sat Mar 14 02:04:27 UTC 2026","passed","Sat Mar 14 02:04:27 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDoesNotReturnPassword"
"","5267","empty last name shows validation error","chromium","Sat Mar 14 02:24:41 UTC 2026","failed","Sat Mar 14 02:24:46 UTC 2026","Register","register_test.spec.ts","",""
"","3","test_admin_can_delete_product","tests","Sat Mar 14 02:04:12 UTC 2026","passed","Sat Mar 14 02:04:12 UTC 2026","TestDeleteProduct","products_test","",""
"Dashboard displays user name","653","dashboardDisplaysUserName","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:13:17 UTC 2026","broken","Sat Mar 14 02:13:18 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","dashboardDisplaysUserName"
"","30067","brand link navigates to products page","chromium","Sat Mar 14 02:10:43 UTC 2026","broken","Sat Mar 14 02:11:13 UTC 2026","Navigation — Unauthenticated","navigation_test.spec.ts","",""
"","251","admin can create a product and receives HTTP 201","","Sat Mar 14 02:04:06 UTC 2026","passed","Sat Mar 14 02:04:06 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","3","test_create_order_without_items_returns_400","tests","Sat Mar 14 02:04:09 UTC 2026","passed","Sat Mar 14 02:04:09 UTC 2026","TestCreateOrder","orders_test","",""
"","311","admin can delete any user","","Sat Mar 14 02:04:14 UTC 2026","passed","Sat Mar 14 02:04:14 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"Invalid email format shows validation error — AUT Bug B","10545","invalidEmailFormatShowsValidationError","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:07:39 UTC 2026","broken","Sat Mar 14 02:07:50 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","invalidEmailFormatShowsValidationError"
"All returned products should be active.","5","test_list_products_only_returns_active","tests","Sat Mar 14 02:04:11 UTC 2026","passed","Sat Mar 14 02:04:11 UTC 2026","TestListProducts","products_test","",""
"","30076","sign out button clears session and redirects to login","chromium","Sat Mar 14 02:14:12 UTC 2026","broken","Sat Mar 14 02:14:42 UTC 2026","Navigation — Authenticated","navigation_test.spec.ts","",""
"","6","returns HTTP 400 when email is missing","","Sat Mar 14 02:03:55 UTC 2026","passed","Sat Mar 14 02:03:55 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","2","test_health_includes_uptime","tests","Sat Mar 14 02:04:08 UTC 2026","passed","Sat Mar 14 02:04:08 UTC 2026","TestHealthEndpoint","health_test","",""
"","315","soft deleted user has is_active set to false","","Sat Mar 14 02:04:14 UTC 2026","passed","Sat Mar 14 02:04:14 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"","326","returns only the authenticated users own orders","","Sat Mar 14 02:03:58 UTC 2026","passed","Sat Mar 14 02:03:59 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"","39974","POST /api/auth/register","","Sat Mar 14 02:04:50 UTC 2026","passed","Sat Mar 14 02:05:30 UTC 2026","","k6 Performance Tests","",""
"","330","returns HTTP 403 for non-admin authenticated user","","Sat Mar 14 02:04:02 UTC 2026","passed","Sat Mar 14 02:04:02 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"Unauthenticated access to orders redirects to login — AUT Bug A","0","unauthenticatedAccessToOrdersRedirectsToLogin","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:13:06 UTC 2026","skipped","Sat Mar 14 02:13:06 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","unauthenticatedAccessToOrdersRedirectsToLogin"
"","5269","empty email shows validation error","chromium","Sat Mar 14 02:24:48 UTC 2026","failed","Sat Mar 14 02:24:53 UTC 2026","Register","register_test.spec.ts","",""
"","5266","invalid email format shows validation error","chromium","Sat Mar 14 02:24:54 UTC 2026","failed","Sat Mar 14 02:24:59 UTC 2026","Register","register_test.spec.ts","",""
"Invalid product ID renders error state","379","invalidProductIdRendersErrorState","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:12:07 UTC 2026","failed","Sat Mar 14 02:12:07 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","invalidProductIdRendersErrorState"
"","5302","register page displays create account heading","chromium","Sat Mar 14 02:24:15 UTC 2026","failed","Sat Mar 14 02:24:20 UTC 2026","Register","register_test.spec.ts","",""
"","0","setUpOrders","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:13:06 UTC 2026","broken","Sat Mar 14 02:13:06 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","setUpOrders"
"","2","test_root_lists_available_endpoints","tests","Sat Mar 14 02:04:08 UTC 2026","passed","Sat Mar 14 02:04:08 UTC 2026","TestRootEndpoint","health_test","",""
"","433","stock is restored after order cancellation","","Sat Mar 14 02:04:03 UTC 2026","passed","Sat Mar 14 02:04:04 UTC 2026","Order Endpoints > DELETE /api/orders/:id","orders_test.spec.ts","",""
"Verify update product updates the updated_at timestamp","1050","testUpdateProductUpdatesTimestamp","API Test Suite","Sat Mar 14 02:04:33 UTC 2026","passed","Sat Mar 14 02:04:34 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testUpdateProductUpdatesTimestamp"
"","73","pagination metadata contains expected fields","","Sat Mar 14 02:04:11 UTC 2026","passed","Sat Mar 14 02:04:11 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"Verify cancel order fails without authentication","22","testCancelOrderNoAuth","API Test Suite","Sat Mar 14 02:04:35 UTC 2026","passed","Sat Mar 14 02:04:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCancelOrderNoAuth"
"Verify user cannot get another user's order","40","testGetOtherUserOrder","API Test Suite","Sat Mar 14 02:04:35 UTC 2026","passed","Sat Mar 14 02:04:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testGetOtherUserOrder"
"","30072","sign in link navigates to login page","chromium","Sat Mar 14 02:11:45 UTC 2026","broken","Sat Mar 14 02:12:15 UTC 2026","Navigation — Unauthenticated","navigation_test.spec.ts","",""
"","322","total_amount is calculated correctly","","Sat Mar 14 02:03:57 UTC 2026","passed","Sat Mar 14 02:03:57 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","5","content-type is application/json","","Sat Mar 14 02:03:56 UTC 2026","passed","Sat Mar 14 02:03:56 UTC 2026","Health Endpoints > GET /","health_test.spec.ts","",""
"Product detail page displays category","350","productDetailPageDisplaysCategory","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:12:15 UTC 2026","failed","Sat Mar 14 02:12:15 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","productDetailPageDisplaysCategory"
"","30077","back to products link navigates to products page","chromium","Sat Mar 14 02:18:08 UTC 2026","broken","Sat Mar 14 02:18:38 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"Verify users list supports pagination","65","testListUsersPagination","API Test Suite","Sat Mar 14 02:04:30 UTC 2026","passed","Sat Mar 14 02:04:30 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersPagination"
"Verify order calculates correct total amount","23","testOrderCalculatesTotalAmount","API Test Suite","Sat Mar 14 02:04:35 UTC 2026","passed","Sat Mar 14 02:04:35 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testOrderCalculatesTotalAmount"
"","325","admin can update order status and receives HTTP 200","","Sat Mar 14 02:04:01 UTC 2026","passed","Sat Mar 14 02:04:01 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"","326","returns HTTP 401 without token","","Sat Mar 14 02:04:02 UTC 2026","passed","Sat Mar 14 02:04:03 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"","71","returns HTTP 201 with minimum required fields — email and password only","","Sat Mar 14 02:03:54 UTC 2026","passed","Sat Mar 14 02:03:55 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Order quantity exceeding available stock should fail.","8","test_create_order_exceeding_stock_returns_400","tests","Sat Mar 14 02:04:09 UTC 2026","passed","Sat Mar 14 02:04:09 UTC 2026","TestCreateOrder","orders_test","",""
"Sign out clears session and redirects to login","10596","signOutClearsSessionAndRedirectsToLogin","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:14:07 UTC 2026","broken","Sat Mar 14 02:14:18 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","signOutClearsSessionAndRedirectsToLogin"
"Verify login fails with incorrect password","292","testLoginIncorrectPassword","API Test Suite","Sat Mar 14 02:04:26 UTC 2026","passed","Sat Mar 14 02:04:27 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginIncorrectPassword"
"","30071","authenticated user can set quantity before ordering","chromium","Sat Mar 14 02:19:24 UTC 2026","broken","Sat Mar 14 02:19:54 UTC 2026","Product Detail — Authenticated","product_detail_test.spec.ts","",""
"","2","test_root_returns_app_info","tests","Sat Mar 14 02:04:08 UTC 2026","passed","Sat Mar 14 02:04:08 UTC 2026","TestRootEndpoint","health_test","",""
"","137","returns HTTP 403 or 404 when updating another users data","","Sat Mar 14 02:04:13 UTC 2026","passed","Sat Mar 14 02:04:14 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","3","test_list_users_excludes_passwords","tests","Sat Mar 14 02:04:12 UTC 2026","passed","Sat Mar 14 02:04:12 UTC 2026","TestListUsers","user_test","",""
"","5275","product detail page displays product name","chromium","Sat Mar 14 02:17:42 UTC 2026","failed","Sat Mar 14 02:17:47 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"Verify health endpoint returns healthy status","105","testHealthEndpoint","API Test Suite","Sat Mar 14 02:04:25 UTC 2026","passed","Sat Mar 14 02:04:26 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpoint"
"Pagination next button advances to page 2","0","paginationNextButtonAdvancesToPage2","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:12:54 UTC 2026","skipped","Sat Mar 14 02:12:54 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","paginationNextButtonAdvancesToPage2"
"","6","test_list_users_page_navigation","tests","Sat Mar 14 02:04:12 UTC 2026","passed","Sat Mar 14 02:04:12 UTC 2026","TestListUsers","user_test","",""
"Orders link navigates to orders page","10638","ordersLinkNavigatesToOrdersPage","SQA Automation Lab — Selenium UI Suite","Sat Mar 14 02:15:57 UTC 2026","broken","Sat Mar 14 02:16:07 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","ordersLinkNavigatesToOrdersPage"
"Verify admin can update order status","23","testUpdateOrderStatus","API Test Suite","Sat Mar 14 02:04:36 UTC 2026","passed","Sat Mar 14 02:04:36 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testUpdateOrderStatus"
"","3","test_list_products_returns_paginated_results","tests","Sat Mar 14 02:04:11 UTC 2026","passed","Sat Mar 14 02:04:11 UTC 2026","TestListProducts","products_test","",""
"","73","limit parameter is respected","","Sat Mar 14 02:04:11 UTC 2026","passed","Sat Mar 14 02:04:11 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"","3","test_user_can_delete_own_account","tests","Sat Mar 14 02:04:13 UTC 2026","passed","Sat Mar 14 02:04:13 UTC 2026","TestDeleteUser","user_test","",""
"","7","test_regular_user_cannot_update_status","tests","Sat Mar 14 02:04:10 UTC 2026","passed","Sat Mar 14 02:04:10 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"","10","test_user_can_cancel_pending_order","tests","Sat Mar 14 02:04:11 UTC 2026","passed","Sat Mar 14 02:04:11 UTC 2026","TestCancelOrder","orders_test","",""
"Verify authenticated user can create an order","64","testCreateOrder","API Test Suite","Sat Mar 14 02:04:36 UTC 2026","passed","Sat Mar 14 02:04:36 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrder"
"","38166","GET /api/orders","","Sat Mar 14 02:06:57 UTC 2026","passed","Sat Mar 14 02:07:35 UTC 2026","","k6 Performance Tests","",""
"","330","returns HTTP 201 on successful order creation","","Sat Mar 14 02:03:56 UTC 2026","passed","Sat Mar 14 02:03:56 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"Verify list users fails without authentication","15","testListUsersNoAuth","API Test Suite","Sat Mar 14 02:04:30 UTC 2026","passed","Sat Mar 14 02:04:30 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersNoAuth"
"Stock should decrease after order creation.","8","test_create_order_reduces_stock","tests","Sat Mar 14 02:04:08 UTC 2026","passed","Sat Mar 14 02:04:08 UTC 2026","TestCreateOrder","orders_test","",""
"","38067","PUT /api/products/:id","","Sat Mar 14 02:06:17 UTC 2026","passed","Sat Mar 14 02:06:55 UTC 2026","","k6 Performance Tests","",""
"","5280","product detail page displays stock status","chromium","Sat Mar 14 02:18:02 UTC 2026","failed","Sat Mar 14 02:18:07 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
